gene_id,gene_name,gene_type,gene_length,gene_count
ENSMUSG00000103072.2,Gm37905,TEC,341,0
ENSMUSG00000042197.14,Zfp451,protein_coding,15839,0
ENSMUSG00000081402.5,Gm15455,processed_pseudogene,2557,0
ENSMUSG00000042182.17,Bend6,protein_coding,3421,0
ENSMUSG00000104416.2,Gm37067,TEC,1628,0
ENSMUSG00000026131.21,Dst,protein_coding,41619,2
ENSMUSG00000103596.2,Gm37354,TEC,2384,0
ENSMUSG00000099382.2,Gm28631,processed_pseudogene,334,0
ENSMUSG00000084506.3,Gm23792,snRNA,93,0
ENSMUSG00000103364.2,Gm38157,TEC,1698,0
ENSMUSG00000105982.3,Mir6896,miRNA,73,0
ENSMUSG00000096992.4,Gm26788,lncRNA,4782,0
ENSMUSG00000103001.2,A930005N03Rik,TEC,1247,0
ENSMUSG00000104397.2,Gm37958,lncRNA,430,0
ENSMUSG00000102839.2,Gm37385,TEC,387,0
ENSMUSG00000101206.2,Gm5266,processed_pseudogene,1162,0
ENSMUSG00000101462.3,Gm3052,transcribed_processed_pseudogene,2937,0
ENSMUSG00000102336.2,Gm37233,lncRNA,6263,0
ENSMUSG00000092852.3,Mir5103,miRNA,79,0
ENSMUSG00000042111.10,Ccdc115,protein_coding,2543,0
ENSMUSG00000101711.2,Gm28306,lncRNA,529,0
ENSMUSG00000026127.14,Imp4,protein_coding,8553,0
ENSMUSG00000026126.16,Ptpn18,protein_coding,6492,0
ENSMUSG00000100280.3,Gm28417,lncRNA,2409,0
ENSMUSG00000101223.7,4930568A12Rik,lncRNA,1298,0
ENSMUSG00000026125.10,Prss39,protein_coding,1333,0
ENSMUSG00000101116.2,Gm28416,processed_pseudogene,292,0
ENSMUSG00000026124.5,Cfc1,protein_coding,1040,0
ENSMUSG00000101803.2,Gm28419,processed_pseudogene,475,0
ENSMUSG00000037529.14,Prss40,protein_coding,2105,0
ENSMUSG00000045815.5,1700101I19Rik,lncRNA,510,0
ENSMUSG00000045174.11,Amer3,protein_coding,4392,0
ENSMUSG00000100524.2,Gm28418,processed_pseudogene,423,0
ENSMUSG00000102499.2,Gm36984,processed_pseudogene,235,0
ENSMUSG00000103521.2,Gm29730,processed_pseudogene,1396,0
ENSMUSG00000104098.2,AA619741,processed_pseudogene,646,0
ENSMUSG00000037509.22,Arhgef4,protein_coding,9861,0
ENSMUSG00000102537.2,Gm37224,processed_pseudogene,148,0
ENSMUSG00000102612.2,Gm37845,processed_pseudogene,355,0
ENSMUSG00000118272.2,RP23-348C6.8,protein_coding,171,0
ENSMUSG00000104002.3,Gm38336,lncRNA,2549,0
ENSMUSG00000037503.13,Fam168b,protein_coding,5219,2
ENSMUSG00000104358.2,Gm37127,TEC,3036,0
ENSMUSG00000026123.12,Plekhb2,protein_coding,7987,0
ENSMUSG00000103716.2,Gm19430,processed_pseudogene,2137,0
ENSMUSG00000103548.2,Gm37670,processed_pseudogene,229,0
ENSMUSG00000103760.2,Gm8009,processed_pseudogene,436,0
ENSMUSG00000103997.2,Gm38027,processed_pseudogene,235,0
ENSMUSG00000077231.3,Gm25096,snoRNA,129,0
ENSMUSG00000104417.2,Gm37068,lncRNA,640,0
ENSMUSG00000064601.3,Gm25634,snRNA,105,0
ENSMUSG00000101714.2,Gm28415,lncRNA,452,0
ENSMUSG00000102531.2,1110002O04Rik,lncRNA,566,0
ENSMUSG00000103096.2,Gm8022,processed_pseudogene,904,0
ENSMUSG00000102279.2,Gm37146,lncRNA,463,0
ENSMUSG00000103708.2,Gm33222,lncRNA,761,0
ENSMUSG00000104201.2,4930535G08Rik,lncRNA,425,0
ENSMUSG00000102434.2,Gm38049,TEC,1372,0
ENSMUSG00000045216.8,Hs6st1,protein_coding,5542,0
ENSMUSG00000104523.2,Gm37335,lncRNA,447,0
ENSMUSG00000102202.2,Gm33280,lncRNA,4340,0
ENSMUSG00000037470.15,Uggt1,protein_coding,12853,4
ENSMUSG00000098752.3,Mir6897,miRNA,62,0
ENSMUSG00000047180.9,Neurl3,protein_coding,3217,0
ENSMUSG00000037447.17,Arid5a,protein_coding,12540,0
ENSMUSG00000102762.2,4930403P22Rik,lncRNA,713,0
ENSMUSG00000010453.13,Kansl3,protein_coding,6742,4
ENSMUSG00000098680.3,Mir6898,miRNA,77,0
ENSMUSG00000037432.16,Fer1l5,protein_coding,6356,0
ENSMUSG00000001143.14,Lman2l,protein_coding,7359,0
ENSMUSG00000037408.11,Cnnm4,protein_coding,4829,1
ENSMUSG00000104316.2,Gm37909,TEC,2159,0
ENSMUSG00002075980.1,ENSMUSG00002075980,miRNA,141,0
ENSMUSG00000001138.14,Cnnm3,protein_coding,6420,2
ENSMUSG00000102845.2,Gm38033,lncRNA,269,0
ENSMUSG00000067653.13,Ankrd23,protein_coding,2697,0
ENSMUSG00000109510.2,Gm42417,protein_coding,2327,0
ENSMUSG00000079610.10,Ankrd39,protein_coding,4654,0
ENSMUSG00000026121.14,Sema4c,protein_coding,4593,0
ENSMUSG00000087589.4,D430040D24Rik,lncRNA,2830,0
ENSMUSG00000046337.18,Fam178b,protein_coding,3190,0
ENSMUSG00000089906.2,Gm6428,processed_pseudogene,345,0
ENSMUSG00002075377.1,ENSMUSG00002075377,miRNA,75,0
ENSMUSG00000061518.12,Cox5b,protein_coding,1587,0
ENSMUSG00000037351.10,Actr1b,protein_coding,4274,1
ENSMUSG00000102416.5,4933424G06Rik,protein_coding,1744,0
ENSMUSG00000104237.2,Gm33533,lncRNA,1633,0
ENSMUSG00000026117.11,Zap70,protein_coding,2992,0
ENSMUSG00000097291.2,Gm18828,transcribed_processed_pseudogene,1012,0
ENSMUSG00000026116.12,Tmem131,protein_coding,9413,2
ENSMUSG00000103016.2,Gm37506,TEC,143,0
ENSMUSG00000102930.2,Gm38115,lncRNA,2413,0
ENSMUSG00000103159.2,F830112A20Rik,TEC,3552,0
ENSMUSG00000080054.4,Rpl12-ps1,processed_pseudogene,498,0
ENSMUSG00000119706.1,5S_rRNA,rRNA,119,0
ENSMUSG00000050122.20,Vwa3b,protein_coding,5964,0
ENSMUSG00000103603.2,Gm37020,lncRNA,992,0
ENSMUSG00000026114.15,Cnga3,protein_coding,3957,0
ENSMUSG00000102231.2,1700074A21Rik,TEC,346,0
ENSMUSG00000026113.18,Inpp4a,protein_coding,10387,0
ENSMUSG00000086064.2,4930439A04Rik,lncRNA,861,0
ENSMUSG00000102879.2,Gm37135,TEC,534,0
ENSMUSG00000026112.8,Coa5,protein_coding,5220,1
ENSMUSG00000026111.16,Unc50,protein_coding,1579,0
ENSMUSG00000026110.16,Mgat4a,protein_coding,12881,0
ENSMUSG00000103948.2,4930594C11Rik,TEC,2755,0
ENSMUSG00000087233.2,Gm43213,processed_pseudogene,1790,0
ENSMUSG00000026090.17,Cracdl,protein_coding,5075,0
ENSMUSG00000089767.2,4930556I23Rik,lncRNA,560,0
ENSMUSG00000104365.2,4930470B04Rik,TEC,1926,0
ENSMUSG00000102650.2,Gm19863,TEC,2218,0
ENSMUSG00000060771.16,Tsga10,protein_coding,10662,0
ENSMUSG00000097268.2,Gm26805,lncRNA,3089,0
ENSMUSG00000037216.6,Lipt1,protein_coding,2051,0
ENSMUSG00000026088.16,Mitd1,protein_coding,2770,0
ENSMUSG00000026087.12,Mrpl30,protein_coding,3226,1
ENSMUSG00000061584.7,Lyg2,protein_coding,2564,0
ENSMUSG00000087374.2,Gm15457,lncRNA,3990,0
ENSMUSG00000026085.12,Lyg1,protein_coding,888,0
ENSMUSG00002076708.1,7SK,misc_RNA,237,0
ENSMUSG00000058407.13,Txndc9,protein_coding,9102,0
ENSMUSG00000026083.13,Eif5b,protein_coding,9753,0
ENSMUSG00000026082.12,Rev1,protein_coding,6168,0
ENSMUSG00000103804.2,Gm37062,lncRNA,701,0
ENSMUSG00000102716.2,Gm5099,lncRNA,1848,0
ENSMUSG00000037138.19,Aff3,protein_coding,6654,0
ENSMUSG00000085391.2,Gm16150,lncRNA,912,0
ENSMUSG00000085280.2,Gm16151,lncRNA,639,0
ENSMUSG00000087131.8,Gm16152,lncRNA,1853,0
ENSMUSG00000102984.2,Gm34727,processed_pseudogene,529,0
ENSMUSG00000102541.2,Gm38135,processed_pseudogene,502,0
ENSMUSG00000103531.2,2610300A13Rik,TEC,503,0
ENSMUSG00000048814.12,Lonrf2,protein_coding,7506,0
ENSMUSG00000026080.14,Chst10,protein_coding,11964,0
ENSMUSG00000103647.2,Gm37707,lncRNA,325,0
ENSMUSG00000102447.2,Gm6621,processed_pseudogene,772,0
ENSMUSG00000067604.9,Nms,protein_coding,1001,0
ENSMUSG00000026078.11,Pdcl3,protein_coding,4219,0
ENSMUSG00000103046.2,Gm37309,TEC,1639,0
ENSMUSG00000104188.2,Gm37821,lncRNA,1843,0
ENSMUSG00000103182.2,Gm37091,TEC,2087,0
ENSMUSG00000098833.3,Mir6349,miRNA,97,0
ENSMUSG00000026077.16,Npas2,protein_coding,4791,0
ENSMUSG00000092553.2,Gm20428,processed_pseudogene,283,0
ENSMUSG00000092563.2,Gm3617,processed_pseudogene,555,1
ENSMUSG00000073702.12,Rpl31,protein_coding,1662,0
ENSMUSG00000003134.11,Tbc1d8,protein_coding,5239,0
ENSMUSG00000102607.2,Gm37265,TEC,885,0
ENSMUSG00000065629.4,Gm24826,snoRNA,215,0
ENSMUSG00002076218.1,ENSMUSG00002076218,snoRNA,216,0
ENSMUSG00000003135.16,Cnot11,protein_coding,3508,1
ENSMUSG00000085894.2,Gm15832,lncRNA,1832,0
ENSMUSG00000077704.3,Snord89,snoRNA,110,0
ENSMUSG00000048234.14,Rnf149,protein_coding,2838,0
ENSMUSG00000064936.3,Gm23722,snoRNA,130,0
ENSMUSG00000102471.2,Gm5100,processed_pseudogene,589,0
ENSMUSG00000050967.6,Creg2,protein_coding,6091,0
ENSMUSG00000097083.2,D930019O06Rik,lncRNA,3663,0
ENSMUSG00000057173.9,Rfx8,protein_coding,2139,0
ENSMUSG00000091937.4,Gm3646,protein_coding,352,0
ENSMUSG00000101634.7,1700066B17Rik,lncRNA,1068,0
ENSMUSG00000026074.16,Map4k4,protein_coding,9579,4
ENSMUSG00000102985.2,4930456G14Rik,TEC,1330,0
ENSMUSG00000026073.14,Il1r2,protein_coding,1908,0
ENSMUSG00000097899.3,Gm16894,lncRNA,842,0
ENSMUSG00000102975.2,Gm37347,TEC,3071,0
ENSMUSG00000026072.13,Il1r1,protein_coding,6363,0
ENSMUSG00000103560.2,Gm38070,TEC,6480,0
ENSMUSG00000070942.9,Il1rl2,protein_coding,6812,0
ENSMUSG00000103230.2,Gm17970,processed_pseudogene,685,0
ENSMUSG00000026069.16,Il1rl1,protein_coding,6894,17
ENSMUSG00000026070.16,Il18r1,protein_coding,4817,0
ENSMUSG00000026068.12,Il18rap,protein_coding,6752,0
ENSMUSG00000104441.2,Gm35801,lncRNA,479,0
ENSMUSG00000026065.9,Slc9a4,protein_coding,4562,0
ENSMUSG00000102676.2,Gm37435,TEC,3947,0
ENSMUSG00000026062.13,Slc9a2,protein_coding,6984,0
ENSMUSG00000103679.2,Gm37623,lncRNA,803,0
ENSMUSG00000103270.2,Gm37915,lncRNA,3261,0
ENSMUSG00000041945.13,Mfsd9,protein_coding,5125,0
ENSMUSG00000079588.4,Tmem182,protein_coding,2716,0
ENSMUSG00000094136.3,Gm5973,processed_pseudogene,496,0
ENSMUSG00000104072.2,4930448I06Rik,lncRNA,546,0
ENSMUSG00000100185.2,Gm28634,lncRNA,2613,0
ENSMUSG00000100832.2,Gm29260,lncRNA,3198,0
ENSMUSG00000100178.2,Gm5267,processed_pseudogene,1045,0
ENSMUSG00000101877.2,Gm8176,processed_pseudogene,1099,0
ENSMUSG00000053640.3,Gm9915,lncRNA,1383,0
ENSMUSG00000101919.2,Gm29664,lncRNA,463,0
ENSMUSG00000101299.3,Gm28175,lncRNA,1734,0
ENSMUSG00000100180.2,Gm28140,lncRNA,1271,0
ENSMUSG00000103106.2,Gm37047,TEC,533,0
ENSMUSG00000060424.15,Pantr1,lncRNA,4458,0
ENSMUSG00000104199.2,4930420N18Rik,TEC,676,0
ENSMUSG00000045515.5,Pou3f3,protein_coding,7733,0
ENSMUSG00000093436.7,Gm20646,lncRNA,1712,0
ENSMUSG00000097063.4,Pantr2,lncRNA,1257,0
ENSMUSG00000099784.2,Dalir,lncRNA,2170,0
ENSMUSG00000060679.15,Mrps9,protein_coding,5763,1
ENSMUSG00000077448.3,Gm23126,snoRNA,134,0
ENSMUSG00000041907.10,Gpr45,protein_coding,7238,0
ENSMUSG00002075628.1,ENSMUSG00002075628,miRNA,85,0
ENSMUSG00000070939.10,Tgfbrap1,protein_coding,10972,0
ENSMUSG00000100269.2,Gm28782,lncRNA,414,0
ENSMUSG00000041878.4,8430432A02Rik,lncRNA,1248,0
ENSMUSG00000010290.8,AI597479,protein_coding,3458,0
ENSMUSG00000008136.15,Fhl2,protein_coding,1897,1
ENSMUSG00000094497.2,Gm8210,processed_pseudogene,483,0
ENSMUSG00000099576.2,Gm29040,lncRNA,1188,0
ENSMUSG00000099694.2,Gm29610,processed_pseudogene,453,0
ENSMUSG00000101923.2,Gm29041,processed_pseudogene,380,0
ENSMUSG00000066877.12,Nck2,protein_coding,4455,0
ENSMUSG00000103422.2,Gm37536,TEC,2491,0
ENSMUSG00000103945.2,Gm38228,TEC,1293,0
ENSMUSG00000026051.9,Ecrg4,protein_coding,902,0
ENSMUSG00000100764.2,Gm29155,lncRNA,458,0
ENSMUSG00000100635.2,Gm29157,lncRNA,612,0
ENSMUSG00000100480.2,Gm29156,lncRNA,499,0
ENSMUSG00000057363.13,Uxs1,protein_coding,5097,0
ENSMUSG00000090243.2,Gm16103,processed_pseudogene,1279,1
ENSMUSG00000100701.2,Gm19587,processed_pseudogene,545,0
ENSMUSG00000101395.2,Gm8241,processed_pseudogene,816,0
ENSMUSG00000088848.3,Gm26352,snoRNA,125,0
ENSMUSG00002075225.1,ENSMUSG00002075225,miRNA,110,0
ENSMUSG00000041763.15,Tpp2,protein_coding,10078,2
ENSMUSG00000047343.5,Mettl21c,protein_coding,4300,0
ENSMUSG00000090106.2,Gm15838,processed_pseudogene,180,0
ENSMUSG00000091844.3,Gm8251,protein_coding,20036,0
ENSMUSG00000026049.12,Tex30,protein_coding,1926,0
ENSMUSG00000101104.7,Gm29247,lncRNA,676,0
ENSMUSG00000026047.14,Poglut2,protein_coding,3199,1
ENSMUSG00000041684.12,Bivm,protein_coding,4206,0
ENSMUSG00000026048.17,Ercc5,protein_coding,5864,0
ENSMUSG00000046828.4,Mettl21e,protein_coding,3961,0
ENSMUSG00000089703.2,Gm15833,processed_pseudogene,957,0
ENSMUSG00000100966.2,Gm5700,processed_pseudogene,989,0
ENSMUSG00000100769.2,Gm28893,lncRNA,1108,0
ENSMUSG00000101567.2,Txn-ps1,processed_pseudogene,309,0
ENSMUSG00000056870.10,Gulp1,protein_coding,3758,0
ENSMUSG00000102319.2,Gm37626,TEC,4563,0
ENSMUSG00000089877.2,Gm16102,processed_pseudogene,420,0
ENSMUSG00000101701.2,4930521E06Rik,lncRNA,905,0
ENSMUSG00000103071.2,Gm38110,TEC,1551,0
ENSMUSG00000100434.2,Gm3489,processed_pseudogene,528,0
ENSMUSG00000100013.2,Gm19480,processed_pseudogene,667,0
ENSMUSG00000101251.2,Gm3496,processed_pseudogene,745,0
ENSMUSG00000101937.2,Gm5268,processed_pseudogene,940,0
ENSMUSG00000026043.19,Col3a1,protein_coding,9816,5
ENSMUSG00002074901.1,ENSMUSG00002074901,miRNA,141,0
ENSMUSG00000026042.17,Col5a2,protein_coding,9591,4
ENSMUSG00000104476.2,Gm38211,TEC,7217,0
ENSMUSG00000100218.2,Gm8296,processed_pseudogene,524,0
ENSMUSG00000100361.2,Gm7063,processed_pseudogene,981,0
ENSMUSG00000100894.2,Gm8304,processed_pseudogene,584,0
ENSMUSG00000119267.1,U6,snRNA,107,0
ENSMUSG00000065255.3,Gm23974,snoRNA,131,0
ENSMUSG00000100843.2,Gm8307,processed_pseudogene,1150,0
ENSMUSG00000087764.3,Gm23984,ribozyme,203,0
ENSMUSG00000025995.17,Wdr75,protein_coding,4900,0
ENSMUSG00000099850.2,Gm28906,processed_pseudogene,1779,0
ENSMUSG00000084817.4,Gm5526,processed_pseudogene,423,0
ENSMUSG00000098549.3,Gm5269,processed_pseudogene,749,0
ENSMUSG00000099381.2,Gm18303,processed_pseudogene,1176,0
ENSMUSG00000025993.11,Slc40a1,protein_coding,9000,0
ENSMUSG00000099946.2,Gm9496,processed_pseudogene,1601,0
ENSMUSG00000070896.3,Rpl23a-ps1,processed_pseudogene,465,0
ENSMUSG00000090682.5,Gm3852,processed_pseudogene,264,0
ENSMUSG00000044457.9,Stk-ps2,transcribed_processed_pseudogene,4667,0
ENSMUSG00000099432.2,Gm18849,unprocessed_pseudogene,560,0
ENSMUSG00000041144.13,Dnah7b,protein_coding,19984,0
ENSMUSG00000119743.1,5S_rRNA,rRNA,119,0
ENSMUSG00000101262.2,Gm8326,processed_pseudogene,1953,2
ENSMUSG00000101337.7,Dnah7c,protein_coding,12603,0
ENSMUSG00000025986.7,Slc39a10,protein_coding,6095,0
ENSMUSG00000100213.2,Gm28151,lncRNA,951,0
ENSMUSG00000103129.2,Gm37393,TEC,3870,0
ENSMUSG00000100160.2,Gm28527,processed_pseudogene,297,0
ENSMUSG00000101921.2,Gm28825,processed_pseudogene,238,0
ENSMUSG00000101447.2,Gm28826,lncRNA,488,0
ENSMUSG00000081185.2,Gm4852,processed_pseudogene,729,0
ENSMUSG00000103246.2,Gm38090,TEC,1942,0
ENSMUSG00000098876.3,Mir6350,miRNA,105,0
ENSMUSG00000100530.2,Gm18117,processed_pseudogene,742,0
ENSMUSG00000104067.2,Gm37196,TEC,906,0
ENSMUSG00000100033.2,Gm8337,processed_pseudogene,1938,1
ENSMUSG00002075213.1,ENSMUSG00002075213,miRNA,121,0
ENSMUSG00002076633.1,7SK,misc_RNA,270,0
ENSMUSG00000101996.2,Gm19206,processed_pseudogene,827,0
ENSMUSG00000096973.2,Gm5974,processed_pseudogene,986,1
ENSMUSG00000064943.3,Gm23240,snRNA,121,0
ENSMUSG00000100866.2,Gm28830,processed_pseudogene,213,0
ENSMUSG00000101721.2,Gm8354,processed_pseudogene,1373,0
ENSMUSG00000099376.2,Gm19124,processed_pseudogene,832,0
ENSMUSG00000097883.2,Gm8357,processed_pseudogene,1011,0
ENSMUSG00002076043.1,ENSMUSG00002076043,miRNA,442,0
ENSMUSG00000099698.2,Gm28740,processed_pseudogene,215,0
ENSMUSG00000099454.2,Gm8367,processed_pseudogene,887,0
ENSMUSG00000051616.15,C230029F24Rik,lncRNA,582,0
ENSMUSG00000099627.2,Gm6757,processed_pseudogene,1706,0
ENSMUSG00000099577.2,Gm3605,processed_pseudogene,440,0
ENSMUSG00000099882.2,Gm28388,processed_pseudogene,437,0
ENSMUSG00000101760.2,Gm8384,processed_pseudogene,704,0
ENSMUSG00000099608.2,4933411E06Rik,lncRNA,1493,0
ENSMUSG00000099864.2,Gm8391,processed_pseudogene,726,0
ENSMUSG00002075839.1,ENSMUSG00002075839,misc_RNA,132,0
ENSMUSG00000100451.2,Gm29665,lncRNA,528,0
ENSMUSG00000099941.2,Gm20118,processed_pseudogene,162,0
ENSMUSG00002075589.1,7SK,misc_RNA,314,0
ENSMUSG00000100816.2,Gm28321,lncRNA,2327,0
ENSMUSG00000026109.15,Tmeff2,protein_coding,6707,0
ENSMUSG00000100671.2,Gm28322,lncRNA,1475,0
ENSMUSG00002075527.1,ENSMUSG00002075527,miRNA,101,0
ENSMUSG00000101242.2,Gm28319,lncRNA,226,0
ENSMUSG00000099924.2,Gm28320,lncRNA,2273,0
ENSMUSG00000099625.2,Gm29325,lncRNA,2528,0
ENSMUSG00000101799.2,9330175M20Rik,lncRNA,2552,0
ENSMUSG00000045954.8,Cavin2,protein_coding,3055,0
ENSMUSG00000099741.2,Gm5253,processed_pseudogene,1025,0
ENSMUSG00000101702.2,1700072G22Rik,lncRNA,548,0
ENSMUSG00000026107.12,Nabp1,protein_coding,8498,0
ENSMUSG00000099413.2,Gm17767,lncRNA,3979,0
ENSMUSG00000103424.2,Gm37535,TEC,2365,0
ENSMUSG00000101741.2,Gm28055,lncRNA,1420,0
ENSMUSG00000018417.15,Myo1b,protein_coding,10792,0
ENSMUSG00000101724.2,Gm29453,lncRNA,1279,0
ENSMUSG00000100313.2,Gm28323,lncRNA,2499,0
ENSMUSG00000100696.2,Gm8419,processed_pseudogene,412,0
ENSMUSG00002075355.1,ENSMUSG00002075355,snoRNA,122,0
ENSMUSG00000072324.5,Gm8420,processed_pseudogene,598,0
ENSMUSG00000062939.12,Stat4,protein_coding,3872,0
ENSMUSG00000101628.2,Gm28177,lncRNA,3532,0
ENSMUSG00000078291.2,Gm3940,processed_pseudogene,432,0
ENSMUSG00000109599.2,Gm31812,lncRNA,1170,0
ENSMUSG00000026104.15,Stat1,protein_coding,7105,0
ENSMUSG00000099569.2,Gm18301,unprocessed_pseudogene,888,0
ENSMUSG00000026103.15,Gls,protein_coding,15057,0
ENSMUSG00000099648.2,Gm5975,processed_pseudogene,1399,0
ENSMUSG00000065192.3,Gm23460,snRNA,109,0
ENSMUSG00000002881.15,Nab1,protein_coding,4100,0
ENSMUSG00000097833.2,Gm5976,processed_pseudogene,996,0
ENSMUSG00000101501.2,Rps27a-ps1,processed_pseudogene,463,0
ENSMUSG00000100120.2,Gm53065,lncRNA,701,0
ENSMUSG00000099878.2,Gm28178,lncRNA,2943,0
ENSMUSG00000100007.2,Gm5527,processed_pseudogene,642,0
ENSMUSG00000043015.16,Nemp2,protein_coding,7078,0
ENSMUSG00000103630.2,Gm37242,TEC,2085,0
ENSMUSG00000041439.16,Mfsd6,protein_coding,8231,0
ENSMUSG00000100302.2,Gm29670,lncRNA,2491,0
ENSMUSG00000100230.2,Gm28650,processed_pseudogene,411,0
ENSMUSG00000026102.10,Inpp1,protein_coding,6460,0
ENSMUSG00000041426.13,Hibch,protein_coding,6059,0
ENSMUSG00000089802.2,Gm16107,processed_pseudogene,862,0
ENSMUSG00000043629.13,1700019D03Rik,protein_coding,4330,1
ENSMUSG00000026100.7,Mstn,protein_coding,2705,0
ENSMUSG00000089334.4,Gm24349,snoRNA,101,0
ENSMUSG00000060715.10,1700019A02Rik,protein_coding,777,0
ENSMUSG00000026098.14,Pms1,protein_coding,7542,0
ENSMUSG00000100763.2,Gm28777,lncRNA,535,0
ENSMUSG00000026097.10,Ormdl1,protein_coding,4711,0
ENSMUSG00000100679.2,Gm28778,protein_coding,785,0
ENSMUSG00000026096.15,Osgepl1,protein_coding,6147,0
ENSMUSG00000099913.2,Gm28551,protein_coding,3142,0
ENSMUSG00000101838.7,Gm18800,transcribed_unprocessed_pseudogene,1319,0
ENSMUSG00000026095.16,Asnsd1,protein_coding,3528,0
ENSMUSG00000117809.2,Gm50478,protein_coding,300,0
ENSMUSG00000100267.2,Gm28779,processed_pseudogene,323,0
ENSMUSG00000099450.2,Gm6799,processed_pseudogene,573,0
ENSMUSG00000100069.2,Gm6801,unprocessed_pseudogene,339,0
ENSMUSG00000096141.3,Dnah7a,protein_coding,12767,0
ENSMUSG00002076105.1,ENSMUSG00002076105,miRNA,125,0
ENSMUSG00000026094.15,Stk17b,protein_coding,5185,0
ENSMUSG00000102405.2,Gm37863,TEC,1457,0
ENSMUSG00000042807.16,Hecw2,protein_coding,12947,0
ENSMUSG00000098443.3,Mir7681,miRNA,72,0
ENSMUSG00000087949.3,Gm24251,snRNA,114,0
ENSMUSG00000102868.2,Gm37633,TEC,2700,0
ENSMUSG00000119657.1,U6,snRNA,107,0
ENSMUSG00000025983.12,Ccdc150,protein_coding,5021,0
ENSMUSG00000041303.8,Gtf3c3,protein_coding,4925,0
ENSMUSG00000109809.2,Gm34066,protein_coding,825,0
ENSMUSG00000073678.5,Pgap1,protein_coding,16611,0
ENSMUSG00000104136.2,Gm36955,TEC,1661,0
ENSMUSG00000101130.2,Gm19637,processed_pseudogene,579,0
ENSMUSG00000052331.15,Ankrd44,protein_coding,14175,0
ENSMUSG00000101674.7,4930444A19Rik,lncRNA,2666,0
ENSMUSG00000102503.2,Gm37370,TEC,1410,0
ENSMUSG00002075552.1,ENSMUSG00002075552,miRNA,105,0
ENSMUSG00000102642.2,A130048G24Rik,TEC,2750,0
ENSMUSG00000025982.14,Sf3b1,protein_coding,11370,1
ENSMUSG00000103030.2,E330011M16Rik,TEC,1794,0
ENSMUSG00000025981.14,Coq10b,protein_coding,4805,0
ENSMUSG00000101122.2,Gm17971,processed_pseudogene,806,0
ENSMUSG00000025980.15,Hspd1,protein_coding,2642,0
ENSMUSG00000073676.5,Hspe1,protein_coding,1474,0
ENSMUSG00000100736.2,Gm5147,processed_pseudogene,794,0
ENSMUSG00000089670.2,Gm16581,processed_pseudogene,991,1
ENSMUSG00000025979.14,Mob4,protein_coding,4855,0
ENSMUSG00000061863.7,Gm6822,processed_pseudogene,307,0
ENSMUSG00000025978.15,Rftn2,protein_coding,5871,0
ENSMUSG00000097649.3,Gm10561,lncRNA,1943,0
ENSMUSG00000046994.10,Mars2,protein_coding,11294,0
ENSMUSG00000025977.16,Boll,protein_coding,3514,0
ENSMUSG00000100215.2,Gm8292,processed_pseudogene,396,0
ENSMUSG00000101945.2,Btf3-ps17,processed_pseudogene,348,0
ENSMUSG00000101085.2,Gm8531,processed_pseudogene,893,0
ENSMUSG00000038349.11,Plcl1,protein_coding,6687,0
ENSMUSG00000102145.2,Gm38056,TEC,5027,0
ENSMUSG00000100309.2,Gm6644,processed_pseudogene,951,0
ENSMUSG00000102831.2,Gm37382,TEC,1596,0
ENSMUSG00000099950.2,9130227L01Rik,lncRNA,2345,0
ENSMUSG00000102491.2,Gm36986,TEC,353,0
ENSMUSG00000100372.2,1700003I22Rik,lncRNA,482,0
ENSMUSG00000100944.2,Gm28900,processed_pseudogene,156,0
ENSMUSG00000101332.2,Gm28240,lncRNA,2053,0
ENSMUSG00000045336.6,Hsfy2,protein_coding,1392,0
ENSMUSG00000038331.16,Satb2,protein_coding,6788,0
ENSMUSG00000087022.5,9130024F11Rik,lncRNA,5779,0
ENSMUSG00000104310.2,Gm4081,TEC,1838,0
ENSMUSG00002075847.1,ENSMUSG00002075847,miRNA,121,0
ENSMUSG00000099945.2,1700126A01Rik,lncRNA,2061,0
ENSMUSG00000101429.2,BC055402,lncRNA,3301,0
ENSMUSG00000101129.2,Gm5254,processed_pseudogene,977,0
ENSMUSG00000097519.3,4930558J18Rik,lncRNA,2052,0
ENSMUSG00000038323.4,1700066M21Rik,protein_coding,3235,0
ENSMUSG00000048495.17,Tyw5,protein_coding,2808,0
ENSMUSG00000025971.7,Maip1,protein_coding,7878,0
ENSMUSG00000077776.3,Gm22371,snoRNA,130,0
ENSMUSG00002076848.1,U1,snRNA,157,0
ENSMUSG00000101826.2,Gm8581,processed_pseudogene,890,0
ENSMUSG00000102685.2,Gm37373,TEC,2812,0
ENSMUSG00000101151.2,Gm17929,processed_pseudogene,627,0
ENSMUSG00000038305.16,Spats2l,protein_coding,8041,0
ENSMUSG00000091283.2,Gm17234,lncRNA,392,0
ENSMUSG00000054770.17,Kctd18,protein_coding,12973,0
ENSMUSG00000026039.10,Sgo2a,protein_coding,7007,0
ENSMUSG00000063558.5,Aox1,protein_coding,8690,0
ENSMUSG00000064294.13,Aox3,protein_coding,7033,0
ENSMUSG00000089275.3,Gm24548,snoRNA,108,0
ENSMUSG00000038242.13,Aox4,protein_coding,8416,0
ENSMUSG00000089822.2,Gm15759,lncRNA,3723,0
ENSMUSG00000079554.3,Aox2,protein_coding,5771,0
ENSMUSG00000103839.2,Gm37607,TEC,2623,0
