gene_id,gene_name,gene_type,gene_length,gene_count
ENSG00000229978.1,PRAMEF36P,transcribed_unprocessed_pseudogene,1452,0
ENSG00000233336.1,RP13-221M14.2,lncRNA,384,0
ENSG00000280267.4,PRAMEF26,protein_coding,1863,0
ENSG00000179412.11,HNRNPCL4,protein_coding,1718,0
ENSG00000204505.5,PRAMEF9,protein_coding,2465,0
ENSG00000279169.3,PRAMEF13,protein_coding,2442,0
ENSG00000279804.2,PRAMEF18,protein_coding,2067,0
ENSG00000250894.1,PRAMEF31P,unprocessed_pseudogene,1371,0
ENSG00000270601.4,PRAMEF5,protein_coding,1720,0
ENSG00000231219.1,PRAMEF32P,unprocessed_pseudogene,1068,0
ENSG00000207511.1,RNU6-771P,snRNA,107,0
ENSG00000182330.10,PRAMEF8,protein_coding,1937,0
ENSG00000237700.2,PRAMEF33,protein_coding,1518,0
ENSG00000204501.7,PRAMEF15,protein_coding,1865,0
ENSG00000228229.2,RP11-219C24.10,lncRNA,384,0
ENSG00000204481.8,PRAMEF14,protein_coding,2443,0
ENSG00000204480.8,PRAMEF19,protein_coding,1440,0
ENSG00000204479.4,PRAMEF17,protein_coding,1578,0
ENSG00000204478.10,PRAMEF20,protein_coding,1502,0
ENSG00000162494.6,LRRC38,protein_coding,2168,0
ENSG00000259961.1,RP4-597A16.2,lncRNA,477,0
ENSG00000215909.3,BRWD1P1,processed_pseudogene,371,0
ENSG00000162493.17,PDPN,protein_coding,3707,11
ENSG00000222952.1,RNA5SP41,rRNA_pseudogene,101,0
ENSG00000237445.2,CTA-520D8.2,lncRNA,379,0
ENSG00000253085.1,ENSG10010140100.1,scaRNA,130,0
ENSG00000116731.22,PRDM2,protein_coding,10923,18
ENSG00000189337.17,KAZN,protein_coding,13860,3
ENSG00000252151.1,RNU6-1265P,snRNA,103,0
ENSG00000231606.2,RP11-344F13.1,lncRNA,1549,0
ENSG00000234593.3,KAZN-AS1,lncRNA,2858,0
ENSG00000235829.1,TBCAP2,processed_pseudogene,326,0
ENSG00000287756.1,RP5-864I18.1,lncRNA,1453,0
ENSG00000175147.13,TMEM51-AS1,lncRNA,11973,0
ENSG00000171729.14,TMEM51,protein_coding,2238,2
ENSG00000204464.7,C1orf195,lncRNA,559,0
ENSG00000215720.4,MFFP1,processed_pseudogene,710,2
ENSG00000278480.1,ZBTB2P1,processed_pseudogene,966,0
ENSG00000142621.20,FHAD1,protein_coding,13247,0
ENSG00000233485.1,FHAD1-AS1,lncRNA,3105,0
ENSG00000236045.1,RP3-467K16.7,lncRNA,727,0
ENSG00000228140.2,RP3-467K16.4,lncRNA,5178,0
ENSG00000142634.13,EFHD2,protein_coding,2534,4
ENSG00000162438.12,CTRC,protein_coding,3483,0
ENSG00000142615.8,CELA2A,protein_coding,1519,0
ENSG00000215704.10,CELA2B,protein_coding,1449,0
ENSG00000132906.18,CASP9,protein_coding,5269,4
ENSG00000116138.13,DNAJC16,protein_coding,8563,5
ENSG00000251866.1,SCARNA21B,scaRNA,140,0
ENSG00000272510.1,RP4-680D5.8,lncRNA,346,0
ENSG00000116771.6,AGMAT,protein_coding,3095,1
ENSG00000237301.1,RP4-680D5.2,lncRNA,2845,0
ENSG00000235084.3,CHCHD2P6,processed_pseudogene,447,1
ENSG00000252417.1,RNU7-179P,snRNA,68,0
ENSG00000236500.1,CD24P1,processed_pseudogene,225,0
ENSG00000197312.12,DDI2,protein_coding,12178,10
ENSG00000215695.1,RSC1A1,protein_coding,1854,0
ENSG00000271742.1,RP4-680D5.9,lncRNA,256,0
ENSG00000116786.13,PLEKHM2,protein_coding,4134,24
ENSG00000237938.5,RP11-288I21.1,lncRNA,1533,0
ENSG00000162461.8,SLC25A34,protein_coding,3338,0
ENSG00000224459.1,SLC25A34-AS1,lncRNA,639,0
ENSG00000162460.7,TMEM82,protein_coding,1443,0
ENSG00000162458.13,FBLIM1,protein_coding,4351,0
ENSG00000224321.1,RPL12P14,processed_pseudogene,490,0
ENSG00000233954.6,UQCRHL,protein_coding,2180,1
ENSG00000178715.8,RP11-169K16.8,processed_pseudogene,438,1
ENSG00000179743.4,FLJ37453,lncRNA,2473,1
ENSG00000065526.12,SPEN,protein_coding,14336,271
ENSG00000270620.1,RP1-134O19.3,unprocessed_pseudogene,211,0
ENSG00000116809.12,ZBTB17,protein_coding,4240,3
ENSG00000234607.2,RP11-5P18.1,processed_pseudogene,563,0
ENSG00000231353.1,RP11-5P18.3,unprocessed_pseudogene,260,0
ENSG00000275503.1,RP11-5P18.11,processed_pseudogene,236,0
ENSG00000224966.4,TBC1D3P6,unprocessed_pseudogene,962,0
ENSG00000183888.4,SRARP,protein_coding,3039,0
ENSG00000233078.1,RP11-5P18.5,lncRNA,466,0
ENSG00000173641.18,HSPB7,protein_coding,3193,0
ENSG00000186510.12,CLCNKA,protein_coding,3476,0
ENSG00000232456.1,RP11-5P18.10,unprocessed_pseudogene,704,0
ENSG00000184908.19,CLCNKB,protein_coding,5933,0
ENSG00000185519.9,FAM131C,protein_coding,1720,0
ENSG00000142627.13,EPHA2,protein_coding,4141,15
ENSG00000227959.1,RP11-276H7.2,lncRNA,904,0
ENSG00000224621.1,RP11-276H7.3,lncRNA,544,0
ENSG00000234166.1,ARHGEF19-AS1,lncRNA,439,0
ENSG00000142632.17,ARHGEF19,protein_coding,3788,0
ENSG00000237276.8,ANO7L1,transcribed_unprocessed_pseudogene,1990,0
ENSG00000288398.1,RP4-733M16.8,lncRNA,2662,4
ENSG00000132881.12,CPLANE2,protein_coding,1574,0
ENSG00000233929.1,MT1XP1,processed_pseudogene,186,0
ENSG00000037637.11,FBXO42,protein_coding,9009,8
ENSG00000055070.17,SZRD1,protein_coding,4742,38
ENSG00000226457.1,RPL22P3,processed_pseudogene,381,0
ENSG00000187144.11,SPATA21,protein_coding,4506,0
ENSG00000157191.20,NECAP2,protein_coding,5510,0
ENSG00000226029.1,LINC01772,lncRNA,3245,0
ENSG00000080947.15,CROCCP3,transcribed_unprocessed_pseudogene,6905,0
ENSG00000206652.1,RNU1-1,snRNA,164,0
ENSG00000261135.1,RP4-798A10.7,lncRNA,1110,0
ENSG00000285853.1,RP4-798A10.8,lncRNA,1558,0
ENSG00000224174.2,RP4-798A10.4,lncRNA,327,0
ENSG00000233421.5,LINC01783,lncRNA,1548,0
ENSG00000277344.1,RNU1-6P,snRNA,144,0
ENSG00000225710.1,PDE4DIPP8,unprocessed_pseudogene,882,0
ENSG00000219481.10,NBPF1,protein_coding,12212,1
ENSG00000271732.1,RP5-1182A14.5,lncRNA,339,0
ENSG00000215908.10,CROCCP2,transcribed_unprocessed_pseudogene,5606,0
ENSG00000283773.1,RP5-1182A14.8,transcribed_unprocessed_pseudogene,166,0
ENSG00000186301.8,MST1P2,unprocessed_pseudogene,2291,0
ENSG00000282143.1,RP1-163M9.8,lncRNA,817,0
ENSG00000207513.1,RNU1-3,snRNA,164,0
ENSG00000280114.1,RP5-875O13.7,unprocessed_pseudogene,1351,0
ENSG00000236698.1,EIF1AXP1,processed_pseudogene,435,1
ENSG00000268869.6,ESPNP,transcribed_unprocessed_pseudogene,4903,0
ENSG00000279151.1,RP1-163M9.7,lncRNA,406,0
ENSG00000282740.1,RP5-1182A14.7,lncRNA,819,0
ENSG00000058453.17,CROCC,protein_coding,8875,0
ENSG00000227684.2,CROCCP4,transcribed_unprocessed_pseudogene,762,0
ENSG00000207389.1,RNU1-4,snRNA,164,0
ENSG00000186715.11,MST1L,transcribed_unprocessed_pseudogene,5298,0
ENSG00000223643.6,RP11-108M9.1,lncRNA,837,0
ENSG00000230239.1,PDE4DIPP9,unprocessed_pseudogene,882,0
ENSG00000263811.1,MIR3675,miRNA,73,0
ENSG00000228549.5,RP11-108M9.3,lncRNA,3293,0
ENSG00000277234.1,RNU1-5P,snRNA,144,0
ENSG00000238142.2,RP11-108M9.4,lncRNA,2130,0
ENSG00000235241.1,RP11-108M9.5,processed_pseudogene,508,0
ENSG00000207005.1,RNU1-2,snRNA,164,0
ENSG00000272426.1,RP11-108M9.6,lncRNA,438,0
ENSG00000117122.14,MFAP2,protein_coding,2712,2
ENSG00000286898.1,RP1-37C10.7,lncRNA,385,0
ENSG00000226526.1,RP1-37C10.3,lncRNA,636,0
ENSG00000159363.19,ATP13A2,protein_coding,5253,23
ENSG00000288636.1,RP1-37C10.8,protein_coding,312,0
ENSG00000117118.10,SDHB,protein_coding,2324,16
ENSG00000117115.13,PADI2,protein_coding,6000,1
ENSG00000204362.6,LINC02783,lncRNA,4676,0
ENSG00000282843.1,RP11-380J14.4,lncRNA,1228,0
ENSG00000142623.11,PADI1,protein_coding,4903,0
ENSG00000142619.4,PADI3,protein_coding,3189,0
ENSG00000266634.1,MIR3972,miRNA,87,0
ENSG00000159339.13,PADI4,protein_coding,2971,0
ENSG00000276747.1,PADI6,protein_coding,2396,0
ENSG00000227751.1,RCC2-AS1,lncRNA,311,0
ENSG00000179051.14,RCC2,protein_coding,4079,36
ENSG00000074964.17,ARHGEF10L,protein_coding,7954,3
ENSG00000236648.2,LINC02810,lncRNA,1328,0
ENSG00000117148.8,ACTL8,protein_coding,1844,1
ENSG00000284653.1,RP11-658E23.1,lncRNA,2013,0
ENSG00000261781.1,LINC01654,lncRNA,2471,0
ENSG00000117154.12,IGSF21,protein_coding,3033,0
ENSG00000280222.1,RP11-174G17.3,TEC,6473,0
ENSG00000230035.2,IGSF21-AS1,lncRNA,430,0
ENSG00000225387.1,RP11-422P22.1,lncRNA,491,0
ENSG00000179023.9,KLHDC7A,protein_coding,5045,0
ENSG00000235282.3,DYNLL1P3,processed_pseudogene,266,0
ENSG00000225478.2,RP1-8B22.2,processed_pseudogene,223,0
ENSG00000009709.12,PAX7,protein_coding,6473,0
ENSG00000179002.5,TAS1R2,protein_coding,2542,0
ENSG00000159423.17,ALDH4A1,protein_coding,3632,1
ENSG00000265606.1,MIR4695,miRNA,74,0
ENSG00000221662.1,MIR1290,miRNA,78,0
ENSG00000169991.11,IFFO2,protein_coding,6179,4
ENSG00000272084.1,RP5-1126H10.2,lncRNA,3402,0
ENSG00000127481.15,UBR4,protein_coding,24661,108
ENSG00000230424.1,EMC1-AS1,lncRNA,507,0
ENSG00000127463.15,EMC1,protein_coding,9602,23
ENSG00000053372.5,MRTO4,protein_coding,2556,4
ENSG00000286064.1,RP4-657E11.11,unprocessed_pseudogene,339,0
ENSG00000211454.15,AKR7L,polymorphic_pseudogene,2768,0
ENSG00000162482.5,AKR7A3,protein_coding,1215,0
ENSG00000270728.1,RP4-657E11.10,processed_pseudogene,525,0
ENSG00000053371.13,AKR7A2,protein_coding,1779,2
ENSG00000200403.1,RNU6-1099P,snRNA,107,0
ENSG00000040487.13,SLC66A1,protein_coding,2686,0
ENSG00000077549.19,CAPZB,protein_coding,19094,15
ENSG00000240490.3,RN7SL277P,misc_RNA,288,0
ENSG00000173436.15,MICOS10,protein_coding,5480,1
ENSG00000201609.1,RNU4-28P,snRNA,141,0
ENSG00000235185.1,RP5-1056L3.1,lncRNA,207,0
ENSG00000158747.15,NBL1,protein_coding,3448,1
ENSG00000270136.6,MICOS10-NBL1,protein_coding,1276,0
ENSG00000226396.1,RP5-1056L3.3,processed_pseudogene,455,2
ENSG00000158748.4,HTR6,protein_coding,3800,2
ENSG00000162542.14,TMCO4,protein_coding,4027,0
ENSG00000178828.7,RNF186,protein_coding,1255,0
ENSG00000235434.1,RP11-91K11.2,lncRNA,447,0
ENSG00000169914.6,OTUD3,protein_coding,6885,0
ENSG00000188784.4,PLA2G2E,protein_coding,785,0
ENSG00000242688.3,RN7SL304P,misc_RNA,301,0
ENSG00000188257.12,PLA2G2A,protein_coding,1632,0
ENSG00000127472.11,PLA2G5,protein_coding,3342,0
ENSG00000117215.15,PLA2G2D,protein_coding,2681,0
ENSG00000158786.5,PLA2G2F,protein_coding,6438,0
ENSG00000227066.2,RP3-340N1.2,lncRNA,2930,0
ENSG00000187980.7,PLA2G2C,protein_coding,3855,0
ENSG00000162543.6,UBXN10,protein_coding,5562,0
ENSG00000228105.2,LINC01757,lncRNA,646,0
ENSG00000284710.1,RP3-340N1.7,lncRNA,1639,0
ENSG00000158816.16,VWA5B1,protein_coding,11045,0
ENSG00000226664.1,RP4-745E8.2,lncRNA,229,0
ENSG00000236963.7,LINC01141,lncRNA,4303,0
ENSG00000226487.1,RP4-749H3.2,lncRNA,376,0
ENSG00000284641.1,RP4-749H3.4,lncRNA,1340,0
ENSG00000284743.1,RP4-749H3.3,lncRNA,674,0
ENSG00000162545.6,CAMK2N1,protein_coding,2605,1
ENSG00000090432.7,MUL1,protein_coding,2428,7
ENSG00000215520.3,RPS4XP4,processed_pseudogene,763,1
ENSG00000183114.8,FAM43B,protein_coding,2448,1
ENSG00000158825.6,CDA,protein_coding,820,0
ENSG00000158828.8,PINK1,protein_coding,4833,0
ENSG00000284005.1,MIR6084,miRNA,110,0
ENSG00000117242.7,PINK1-AS,lncRNA,4443,5
ENSG00000244038.11,DDOST,protein_coding,2721,33
ENSG00000117245.13,KIF17,protein_coding,4470,3
ENSG00000235432.1,RP5-930J4.5,unprocessed_pseudogene,479,0
ENSG00000189410.12,SH2D5,protein_coding,4487,0
ENSG00000233069.1,RP5-930J4.2,lncRNA,299,0
ENSG00000127483.19,HP1BP3,protein_coding,9815,14
ENSG00000075151.23,EIF4G3,protein_coding,11125,59
ENSG00000251914.1,RNU7-200P,snRNA,62,0
ENSG00000221808.1,MIR1256,miRNA,119,0
ENSG00000233072.1,RPS15AP6,processed_pseudogene,385,0
ENSG00000236073.2,RP11-487E1.2,processed_pseudogene,115,0
ENSG00000235112.1,HSPE1P27,processed_pseudogene,296,0
ENSG00000287192.1,RP3-329E20.3,lncRNA,1111,0
ENSG00000117298.16,ECE1,protein_coding,7308,19
ENSG00000236936.1,RP3-329E20.2,lncRNA,723,0
ENSG00000231105.2,ECE1-AS1,lncRNA,2579,0
ENSG00000236216.5,PPP1R11P1,processed_pseudogene,376,0
ENSG00000228823.1,PDE4DIPP10,unprocessed_pseudogene,649,0
ENSG00000236009.1,RP11-293F5.1,lncRNA,761,0
ENSG00000227001.3,NBPF2P,unprocessed_pseudogene,661,0
ENSG00000187952.9,HS6ST1P1,processed_pseudogene,1234,1
ENSG00000186543.7,CROCCP5,unprocessed_pseudogene,830,0
ENSG00000142794.19,NBPF3,protein_coding,6812,0
ENSG00000176378.8,PFN1P10,processed_pseudogene,327,0
ENSG00000162551.14,ALPL,protein_coding,2980,1
ENSG00000233431.1,LINC02596,lncRNA,821,0
ENSG00000076864.20,RAP1GAP,protein_coding,5755,0
ENSG00000090686.16,USP48,protein_coding,9497,4
ENSG00000231978.2,RP11-132G19.3,processed_pseudogene,307,0
ENSG00000187942.12,LDLRAD2,protein_coding,4494,0
ENSG00000142798.20,HSPG2,protein_coding,18118,7
ENSG00000232037.3,RP11-26H16.1,processed_pseudogene,483,0
ENSG00000283234.1,RP11-26H16.4,transcribed_unitary_pseudogene,1162,0
ENSG00000219073.8,CELA3B,protein_coding,1540,0
ENSG00000285959.1,RP1-224A6.11,lncRNA,1611,0
ENSG00000273610.1,RN7SL386P,misc_RNA,297,0
ENSG00000201919.1,RNU6-1022P,snRNA,104,0
ENSG00000142789.20,CELA3A,protein_coding,1226,0
ENSG00000278124.1,RN7SL186P,misc_RNA,297,0
ENSG00000201273.1,RNU6-776P,snRNA,104,0
ENSG00000228397.3,LINC01635,lncRNA,1588,0
ENSG00000218510.9,LINC00339,lncRNA,3764,1
ENSG00000070831.17,CDC42,protein_coding,16278,14
ENSG00000285752.1,CDC42-AS1,lncRNA,2574,0
ENSG00000285794.1,RP1-224A6.10,transcribed_processed_pseudogene,222,0
ENSG00000230068.2,CDC42-IT1,lncRNA,692,0
ENSG00000271428.1,MPHOSPH6P1,processed_pseudogene,488,0
ENSG00000162552.15,WNT4,protein_coding,4650,0
ENSG00000285873.1,RP1-163O16.1,lncRNA,811,0
ENSG00000266564.1,MIR4418,miRNA,62,0
ENSG00000234397.3,PPIAP34,processed_pseudogene,492,0
ENSG00000279625.1,RP11-415K20.2,TEC,1853,0
ENSG00000184677.18,ZBTB40,protein_coding,9169,15
ENSG00000237200.1,ZBTB40-IT1,lncRNA,273,0
ENSG00000070886.12,EPHA8,protein_coding,5434,0
ENSG00000276835.2,MIR6127,miRNA,109,0
ENSG00000173372.17,C1QA,protein_coding,1220,0
ENSG00000159189.12,C1QC,protein_coding,1332,0
ENSG00000173369.17,C1QB,protein_coding,1492,0
ENSG00000133216.17,EPHB2,protein_coding,12516,0
ENSG00000265422.1,MIR4684,miRNA,82,0
ENSG00000225952.1,RP11-69E9.1,lncRNA,480,0
ENSG00000264014.1,MIR4253,miRNA,68,0
ENSG00000215906.8,LACTBL1,protein_coding,1641,0
ENSG00000227868.6,TEX46,protein_coding,660,0
ENSG00000004487.17,KDM1A,protein_coding,5440,25
ENSG00000240553.1,RP1-184J9.2,lncRNA,666,0
ENSG00000263793.1,MIR3115,miRNA,68,0
ENSG00000266802.1,ENSG00000266802,miRNA,77,0
ENSG00000169641.13,LUZP1,protein_coding,9658,12
ENSG00000229010.1,RP5-979D14.1,processed_pseudogene,818,0
ENSG00000206935.1,RNU6-514P,snRNA,107,0
ENSG00000252578.1,RNU6-135P,snRNA,101,0
ENSG00000179546.5,HTR1D,protein_coding,3319,0
ENSG00000215381.3,RP5-1057J7.1,processed_pseudogene,460,0
ENSG00000261326.4,LINC01355,lncRNA,6182,1
ENSG00000284726.1,RP5-1057J7.8,lncRNA,604,0
ENSG00000125944.21,HNRNPR,protein_coding,8704,14
ENSG00000125945.15,ZNF436,protein_coding,4786,2
ENSG00000249087.7,ZNF436-AS1,lncRNA,2674,0
ENSG00000201405.1,Y_RNA,misc_RNA,93,0
ENSG00000271420.1,RP5-1057J7.7,lncRNA,650,0
ENSG00000204219.11,TCEA3,protein_coding,3675,0
ENSG00000232482.2,RP4-654C18.1,processed_pseudogene,426,0
ENSG00000088280.19,ASAP3,protein_coding,4988,3
ENSG00000007968.7,E2F2,protein_coding,5462,10
ENSG00000235052.1,RP1-150O5.3,lncRNA,456,0
ENSG00000117318.9,ID3,protein_coding,1496,8
ENSG00000285802.1,RP1-150O5.4,lncRNA,1322,0
ENSG00000197880.9,MDS2,lncRNA,2142,0
ENSG00000229239.2,RP11-223J15.2,unprocessed_pseudogene,1186,0
ENSG00000142676.14,RPL11,protein_coding,2659,7
ENSG00000236810.6,ELOA-AS1,lncRNA,3086,0
ENSG00000011007.12,ELOA,protein_coding,5391,29
ENSG00000057757.10,PITHD1,protein_coding,2173,4
ENSG00000011009.11,LYPLA2,protein_coding,2021,11
ENSG00000117308.15,GALE,protein_coding,3955,6
ENSG00000117305.15,HMGCL,protein_coding,5628,2
ENSG00000179163.12,FUCA1,protein_coding,2043,4
ENSG00000188822.8,CNR2,protein_coding,5265,0
ENSG00000229106.1,BTBD6P1,processed_pseudogene,1267,0
ENSG00000232557.3,RP11-4M23.3,lncRNA,210,0
ENSG00000264926.1,MIR378F,miRNA,78,0
ENSG00000230228.2,H3P1,processed_pseudogene,368,1
ENSG00000189266.13,PNRC2,protein_coding,2763,2
ENSG00000188529.15,SRSF10,protein_coding,11860,14
ENSG00000215905.4,RP11-4M23.7,processed_pseudogene,328,0
ENSG00000225315.2,RP11-293P20.2,lncRNA,454,0
ENSG00000142661.19,MYOM3,protein_coding,9214,0
ENSG00000230703.1,MYOM3-AS1,lncRNA,461,0
ENSG00000142677.4,IL22RA1,protein_coding,2817,0
ENSG00000185436.12,IFNLR1,protein_coding,4940,1
ENSG00000230023.2,LINC02800,lncRNA,1849,0
ENSG00000232298.2,GRHL3-AS1,lncRNA,856,0
ENSG00000158055.16,GRHL3,protein_coding,3905,1
ENSG00000001460.18,STPG1,protein_coding,8511,4
ENSG00000001461.17,NIPAL3,protein_coding,9396,8
ENSG00000286061.1,RCAN3AS,lncRNA,762,0
ENSG00000117602.13,RCAN3,protein_coding,7138,5
ENSG00000264443.1,NCMAP-DT,lncRNA,1445,0
ENSG00000184454.7,NCMAP,protein_coding,4146,0
ENSG00000227312.2,RP11-496D1.2,processed_pseudogene,348,0
ENSG00000239106.1,Y_RNA,misc_RNA,103,0
ENSG00000133226.17,SRRM1,protein_coding,7922,41
ENSG00000284699.1,RP11-373M8.2,lncRNA,886,0
ENSG00000169504.15,CLIC4,protein_coding,4467,13
ENSG00000238482.1,RNU6-1208P,snRNA,107,0
ENSG00000020633.19,RUNX3,protein_coding,4922,1
ENSG00000278034.1,MIR6731,miRNA,72,0
ENSG00000229162.1,RUNX3-AS1,lncRNA,820,0
ENSG00000261025.1,RP11-84D1.2,lncRNA,2443,0
ENSG00000264371.1,MIR4425,miRNA,84,0
ENSG00000285823.1,LINC02793,lncRNA,1431,0
ENSG00000233755.1,RP4-799D16.1,lncRNA,863,0
ENSG00000233419.3,IFITM3P7,processed_pseudogene,402,0
ENSG00000231953.2,RP4-706G24.1,lncRNA,988,0
ENSG00000117614.10,SYF2,protein_coding,3773,0
ENSG00000284602.1,RP3-465N24.7,lncRNA,2190,0
ENSG00000284657.1,RP3-465N24.8,lncRNA,760,0
ENSG00000117616.18,RSRP1,protein_coding,6730,0
ENSG00000272432.1,RP3-465N24.6,lncRNA,485,0
ENSG00000261349.1,RP3-465N24.5,unprocessed_pseudogene,459,0
ENSG00000187010.21,RHD,protein_coding,3313,0
ENSG00000224183.1,SDHDP6,processed_pseudogene,480,0
ENSG00000259984.1,RP11-335G20.7,unprocessed_pseudogene,459,0
ENSG00000183726.11,TMEM50A,protein_coding,3010,22
ENSG00000188672.19,RHCE,protein_coding,2433,0
ENSG00000238084.4,RP3-469D22.1,processed_pseudogene,478,0
ENSG00000204178.11,MACO1,protein_coding,3979,5
ENSG00000157978.12,LDLRAP1,protein_coding,5371,9
ENSG00000225643.1,RP11-70P17.1,lncRNA,483,0
ENSG00000117643.15,MAN1C1,protein_coding,9702,2
ENSG00000233478.1,RP1-187B23.1,lncRNA,2224,0
ENSG00000162430.18,SELENON,protein_coding,4403,60
ENSG00000255054.3,RP1-317E23.6,protein_coding,792,0
ENSG00000228172.5,RP1-317E23.3,lncRNA,2793,0
ENSG00000117640.18,MTFR1L,protein_coding,5797,4
ENSG00000272478.1,RP1-317E23.7,lncRNA,222,0
ENSG00000127423.11,AUNIP,protein_coding,2408,0
ENSG00000236528.1,RP1-125I3.2,lncRNA,849,0
ENSG00000182749.6,PAQR7,protein_coding,3244,2
ENSG00000207302.1,Y_RNA,misc_RNA,110,0
ENSG00000117632.23,STMN1,protein_coding,6247,26
ENSG00000229786.1,SNRPFP2,processed_pseudogene,251,0
ENSG00000223624.1,RP1-125I3.4,processed_pseudogene,140,0
ENSG00000283938.1,MIR3917,miRNA,93,0
ENSG00000158006.14,PAFAH2,protein_coding,3795,0
ENSG00000207237.1,RNU6-110P,snRNA,104,0
ENSG00000252190.1,ENSG10010139548.1,scaRNA,125,0
ENSG00000252691.1,ENSG10010134544.1,scaRNA,84,0
ENSG00000158008.10,EXTL1,protein_coding,4542,0
ENSG00000158014.15,SLC30A2,protein_coding,3483,0
ENSG00000284309.1,RP11-96L14.9,lncRNA,941,0
ENSG00000158022.7,TRIM63,protein_coding,2576,0
ENSG00000175087.10,PDIK1L,protein_coding,4560,3
ENSG00000197245.6,FAM110D,protein_coding,2799,0
ENSG00000282872.2,C1orf232,protein_coding,1203,0
ENSG00000236782.7,ZNF593OS,protein_coding,2073,0
ENSG00000142684.9,ZNF593,protein_coding,732,0
ENSG00000142675.18,CNKSR1,protein_coding,3960,1
ENSG00000188782.9,CATSPER4,protein_coding,2030,0
ENSG00000236155.6,ZPLD2P,transcribed_unprocessed_pseudogene,3191,0
ENSG00000278572.1,RP11-231P20.6,unprocessed_pseudogene,899,0
ENSG00000130695.16,CEP85,protein_coding,5145,6
ENSG00000270733.1,RP11-231P20.5,processed_pseudogene,358,0
ENSG00000142669.15,SH3BGRL3,protein_coding,876,3
ENSG00000158062.20,UBXN11,protein_coding,4704,3
ENSG00000169442.9,CD52,protein_coding,934,0
ENSG00000176092.17,CRYBG2,protein_coding,6895,0
ENSG00000225854.2,RP11-569G9.7,processed_pseudogene,346,0
ENSG00000176083.18,ZNF683,protein_coding,2379,0
ENSG00000131914.11,LIN28A,protein_coding,3975,0
ENSG00000117682.17,DHDDS,protein_coding,5608,1
ENSG00000223583.1,RP3-476K8.4,processed_pseudogene,535,0
ENSG00000225891.2,DHDDS-AS1,lncRNA,1261,0
ENSG00000198830.11,HMGN2,protein_coding,3189,20
ENSG00000224129.1,DPPA2P2,processed_pseudogene,897,0
ENSG00000117676.14,RPS6KA1,protein_coding,5884,8
ENSG00000238705.1,MIR1976,miRNA,52,0
ENSG00000243905.3,RN7SL679P,misc_RNA,304,0
ENSG00000252802.1,Y_RNA,misc_RNA,102,0
ENSG00000252429.2,RNU7-29P,snRNA,64,0
ENSG00000229247.2,RP11-492M19.3,processed_pseudogene,238,0
ENSG00000238316.1,ENSG10010138693.1,snoRNA,104,0
ENSG00000235069.2,RP4-785J1.1,processed_pseudogene,235,0
ENSG00000260063.1,RP5-968P14.2,lncRNA,2000,0
ENSG00000117713.20,ARID1A,protein_coding,15939,69
ENSG00000060642.11,PIGV,protein_coding,5872,1
ENSG00000241188.3,RN7SL165P,misc_RNA,291,0
ENSG00000287810.1,RP1-50O24.8,unprocessed_pseudogene,177,0
ENSG00000204160.12,ZDHHC18,protein_coding,5460,8
ENSG00000175793.12,SFN,protein_coding,1308,0
ENSG00000142751.15,GPN2,protein_coding,4966,8
ENSG00000226698.1,RP1-50O24.6,lncRNA,306,0
ENSG00000198746.13,GPATCH3,protein_coding,2226,0
ENSG00000090273.14,NUDC,protein_coding,2848,13
ENSG00000131910.5,NR0B2,protein_coding,1165,0
ENSG00000175707.9,KDF1,protein_coding,1855,0
ENSG00000172746.6,RPL12P13,unprocessed_pseudogene,497,0
ENSG00000224064.1,RPL32P6,processed_pseudogene,397,0
ENSG00000225294.1,OSTCP2,processed_pseudogene,444,0
ENSG00000253368.4,TRNP1,protein_coding,1979,0
ENSG00000158246.8,TENT5B,protein_coding,2382,0
ENSG00000090020.11,SLC9A1,protein_coding,6195,9
ENSG00000229985.2,RP11-40H20.5,processed_pseudogene,527,3
ENSG00000214973.3,CHCHD3P3,processed_pseudogene,640,0
ENSG00000225159.1,NPM1P39,processed_pseudogene,867,1
ENSG00000225990.2,SNRPEP7,processed_pseudogene,220,0
ENSG00000224311.1,RP11-40H20.4,lncRNA,379,0
ENSG00000142784.16,WDTC1,protein_coding,5911,32
ENSG00000252098.1,Y_RNA,misc_RNA,104,0
ENSG00000243659.1,RP11-4K3__A.3,processed_pseudogene,282,0
ENSG00000186501.15,TMEM222,protein_coding,4476,13
ENSG00000206888.1,RNU6-48P,snRNA,107,0
ENSG00000241547.1,ACTG1P20,processed_pseudogene,468,5
ENSG00000142765.18,SYTL1,protein_coding,5584,0
ENSG00000142733.17,MAP3K6,protein_coding,5746,3
ENSG00000142748.13,FCN3,protein_coding,2169,0
ENSG00000174950.11,CD164L2,protein_coding,1994,0
ENSG00000231207.1,RP1-144C9.2,processed_pseudogene,355,0
ENSG00000181773.7,GPR3,protein_coding,2137,0
ENSG00000158195.11,WASF2,protein_coding,5681,33
ENSG00000241169.1,RP4-752I6.1,lncRNA,428,0
ENSG00000237429.1,RP1-159A19.4,lncRNA,283,0
ENSG00000126705.15,AHDC1,protein_coding,8297,2
ENSG00000000938.13,FGR,protein_coding,3382,0
ENSG00000235912.1,RP1-159A19.3,processed_pseudogene,192,0
ENSG00000233975.2,LINC02574,lncRNA,1765,0
ENSG00000126709.16,IFI6,protein_coding,936,0
ENSG00000225886.3,RP11-288L9.4,lncRNA,1651,0
