Gene,ONL_1,ONL_2,ONL_3,ONL_4,ONL_5,ONL_6,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6
Naa25,0,1,2,1,5,4,104,136,117,129,265,227
Naa30,1,1,0,1,2,4,43,60,58,68,123,101
Naa35,2,2,9,7,11,12,273,384,352,402,855,759
Naa38,1,2,5,3,10,5,206,266,217,283,510,422
Naa40,1,1,1,1,1,2,64,68,66,77,178,136
Naa50,1,0,3,5,9,11,227,315,294,314,576,516
Naa60,2,4,1,0,5,5,122,147,114,143,377,315
Naaa,1,2,1,3,4,2,112,129,110,147,206,187
Naalad2,0,0,0,0,0,0,4,4,5,1,3,4
Naaladl1,0,0,0,0,0,0,0,0,0,0,1,1
Naaladl2,0,0,0,0,0,0,4,1,1,4,1,5
Nab1,0,4,0,1,1,3,62,81,90,97,224,214
Nab2,0,0,0,0,0,0,9,8,8,7,31,22
Nabp1,0,1,0,0,0,1,20,28,25,30,34,30
Nabp2,0,3,1,3,5,4,149,171,103,175,411,351
Naca,10,2,2,14,15,11,510,726,517,626,1020,763
Nacad,2,0,2,2,2,3,77,97,82,122,221,175
Nacc1,1,0,0,0,0,0,16,13,18,24,41,29
Nacc2,0,0,1,0,0,2,43,69,45,56,144,102
Nadk,0,0,0,0,1,2,31,35,33,36,92,85
Nadk2,4,4,2,7,17,9,50,62,60,73,147,109
Nadsyn1,0,0,1,0,0,0,12,13,12,18,36,21
Nae1,7,4,9,9,18,20,293,414,373,428,858,750
Naf1,0,2,1,3,2,3,66,71,57,70,118,111
Naga,0,0,1,2,1,4,59,69,82,76,187,123
Nagk,0,1,1,1,0,0,61,76,61,80,191,163
Naglu,0,0,1,1,0,0,20,27,26,34,81,65
Nagpa,0,0,1,0,0,0,14,17,16,17,38,36
Nags,0,0,0,0,0,0,0,0,0,0,1,0
Naif1,0,0,0,0,0,1,9,12,10,10,24,16
Naip1,0,0,0,0,0,0,1,0,1,0,2,1
Naip2,0,0,0,0,0,0,0,0,0,0,0,0
Naip5,0,0,0,0,0,0,0,0,0,0,1,0
Naip6,0,0,0,0,0,0,1,0,0,0,0,0
Nalcn,0,1,2,1,4,1,140,161,192,227,331,310
Nampt,2,0,1,3,4,3,130,157,184,198,380,306
Nanog,0,0,0,0,0,0,0,0,0,1,0,0
Nanos1,0,0,2,0,2,3,96,130,110,139,330,281
Nanos2,0,0,0,1,0,0,4,2,3,6,8,6
Nanos3,0,0,0,0,0,1,6,10,5,9,27,31
Nanp,2,1,0,1,1,0,30,31,14,28,40,41
Nans,1,0,0,1,2,2,35,42,32,45,152,137
Nap1l1,5,10,14,25,23,17,534,761,677,823,1171,1129
Nap1l2,0,0,3,1,4,6,86,90,110,140,251,221
Nap1l3,1,0,3,8,3,8,177,241,233,276,513,415
Nap1l4,6,2,4,20,18,18,576,694,678,837,1540,1284
Nap1l5,22,10,31,60,30,46,2925,3535,3652,4165,5272,4661
Napa,3,4,10,20,25,26,690,818,674,842,1859,1665
Napb,21,3,18,27,27,36,1093,1394,1396,1625,3687,3109
Napepld,0,0,0,0,0,0,9,19,12,10,31,20
Napg,6,7,8,15,18,15,330,415,422,459,946,795
Naprt,0,0,0,0,0,0,8,7,2,4,5,5
Napsa,0,0,0,0,0,0,4,6,4,6,12,6
Narf,4,0,7,10,8,7,315,422,381,541,984,798
Narfl,0,0,0,1,0,0,41,55,42,53,101,92
Nars,12,3,10,32,29,20,1011,1295,1222,1513,2427,2100
Nars2,1,0,0,0,0,0,27,28,26,32,53,48
Nasp,1,0,2,4,6,14,188,240,246,303,578,488
Nat1,0,0,0,0,0,0,2,3,4,2,7,4
Nat10,0,1,1,0,1,0,42,50,51,55,74,61
Nat14,2,3,3,7,17,5,244,340,324,350,635,534
Nat2,0,0,0,0,0,0,3,4,1,4,8,7
Nat6,0,0,0,0,4,2,10,19,15,19,70,56
Nat8,0,0,0,0,0,0,1,1,0,1,3,3
Nat8b,0,0,0,0,0,0,0,0,0,0,0,0
Nat8l,0,1,0,0,0,0,6,11,9,10,31,24
Nat9,0,0,0,2,3,2,40,39,40,59,89,75
Natd1,0,0,0,0,0,0,10,19,16,17,55,37
Nav1,0,0,1,4,4,1,47,87,75,131,259,209
Nav2,0,0,0,0,0,0,11,16,16,19,48,43
Nav3,1,0,0,0,0,1,5,1,9,3,13,8
Nbas,1,1,1,1,1,0,44,59,52,77,119,80
Nbea,8,3,9,17,23,13,334,489,426,586,1001,830
Nbeal1,1,2,2,5,2,1,97,147,122,155,194,154
Nbeal2,0,0,0,0,0,0,7,4,3,6,8,7
Nbl1,0,0,0,0,0,0,33,39,36,32,146,118
Nbn,1,0,1,2,5,3,80,74,68,100,215,179
Nbr1,1,3,4,6,12,7,217,286,267,375,597,512
Ncald,2,2,2,8,11,17,503,609,699,738,1832,1640
Ncam1,9,9,5,22,52,39,738,1108,1050,1334,3146,2640
Ncam2,0,0,0,1,5,2,28,44,31,46,119,135
Ncan,0,0,1,0,1,0,14,20,17,22,38,46
Ncapd2,1,0,0,1,3,0,13,25,28,33,60,46
Ncapd3,7,0,2,12,13,12,287,401,406,434,743,627
Ncapg,0,0,0,2,0,0,22,31,27,25,4,4
Ncapg2,0,0,3,0,0,0,7,12,6,4,15,14
Ncaph,0,0,0,0,0,0,2,1,0,0,5,7
Ncaph2,2,0,1,3,4,3,87,119,98,139,313,269
Ncbp1,3,0,1,4,4,8,164,226,236,209,436,377
Ncbp2,3,4,5,8,16,12,278,391,389,459,883,747
Ncdn,2,2,0,4,0,4,131,170,134,202,425,397
Nceh1,2,0,3,3,2,2,124,154,155,200,378,317
Ncf1,0,0,0,0,0,0,1,4,4,5,5,1
Ncf2,0,0,0,0,0,0,2,1,1,1,1,0
Nck1,1,1,1,1,4,3,149,213,214,242,400,352
Nck2,0,0,0,0,0,0,5,10,8,11,24,19
Nckap1,1,2,1,4,6,2,89,131,125,123,336,277
Nckap1l,1,0,0,0,0,3,5,5,4,9,12,9
Nckap5,0,0,0,1,2,1,88,146,157,154,333,269
Nckap5l,0,0,0,0,0,0,22,25,17,26,46,39
Nckap5los,0,0,0,0,0,0,0,0,2,3,2,0
Nckipsd,0,0,0,0,0,2,14,32,27,28,70,48
Ncl,15,33,38,55,116,130,2551,3494,3281,4200,8352,7216
Ncln,0,0,0,1,3,5,56,71,63,103,231,204
Ncmap,0,0,0,1,0,0,10,12,19,17,30,22
Ncoa1,1,1,2,6,10,8,188,296,311,335,729,562
Ncoa2,0,0,2,5,6,5,63,117,115,119,227,172
Ncoa3,0,0,0,1,3,3,19,34,34,36,66,70
Ncoa4,0,0,0,1,0,0,12,13,8,10,10,13
Ncoa5,2,1,0,4,1,1,70,93,82,114,240,221
Ncoa6,2,2,4,6,8,2,155,192,204,259,394,333
Ncoa7,0,1,2,13,3,7,138,203,177,248,409,368
Ncor1,9,6,17,20,39,47,684,999,929,1161,2855,2386
Ncor2,0,1,1,4,1,2,81,98,109,141,268,277
Ncs1,0,0,0,0,1,1,13,17,19,23,77,62
Ncstn,0,0,0,1,1,1,51,66,80,75,169,144
Nctc1,0,0,0,0,0,0,1,0,0,0,0,0
Ndc1,0,0,0,1,0,2,21,41,21,34,66,47
Ndc80,0,0,0,0,0,0,0,0,0,0,1,1
Nde1,1,0,0,0,0,1,22,34,30,24,64,78
Ndel1,1,3,4,1,7,4,132,154,117,175,261,249
Ndfip1,3,0,2,6,13,15,245,358,307,355,838,657
Ndfip2,2,4,8,9,9,8,393,476,505,554,945,844
Ndn,2,1,7,10,7,13,773,993,875,1039,2020,1725
Ndnf,8,4,11,13,24,28,1022,1464,1330,1620,2737,2321
Ndnl2,1,0,3,7,5,6,144,172,182,219,383,332
Ndor1,0,0,0,1,0,0,15,21,20,27,55,38
Ndp,0,0,0,0,0,1,8,7,9,9,28,23
Ndrg1,7,7,4,10,25,17,114,136,105,149,308,242
Ndrg2,1,0,0,2,2,3,99,145,120,155,493,390
Ndrg3,16,6,12,12,30,27,331,425,385,454,868,791
Ndrg4,2,0,1,4,3,1,213,266,263,267,653,551
Ndst1,3,1,7,1,1,3,117,166,182,208,309,269
Ndst2,0,1,0,0,1,1,19,45,17,44,80,85
Ndst3,0,0,1,5,0,3,56,85,87,128,206,186
Ndst4,0,0,0,0,0,0,2,1,3,3,5,5
Ndufa1,13,6,7,26,26,39,917,1261,1013,1304,2119,1845
Ndufa10,4,6,15,16,27,36,628,822,797,938,1933,1734
Ndufa11,2,3,4,15,21,17,587,635,593,728,1589,1347
Ndufa12,4,4,9,19,24,16,660,804,629,899,1556,1395
Ndufa13,17,17,17,23,28,39,1221,1372,1263,1631,2810,2487
Ndufa2,10,10,16,23,26,31,955,1095,890,1272,2077,1804
Ndufa3,5,1,5,6,16,17,522,687,510,782,1455,1228
Ndufa4,53,83,55,125,142,127,4757,5981,5421,6409,7752,6525
Ndufa4l2,0,0,0,0,0,0,3,2,1,1,2,3
Ndufa5,20,8,16,30,45,30,1339,1700,1482,2061,3011,2530
Ndufa6,10,4,13,30,32,28,1096,1290,1053,1420,2528,2241
Ndufa7,14,7,12,24,34,20,939,1042,869,1142,1960,1750
Ndufa8,2,2,4,6,21,16,407,490,433,517,1399,1200
Ndufa9,6,1,2,4,6,15,248,302,284,326,687,556
Ndufab1,8,8,4,9,17,11,526,555,558,636,946,914
Ndufaf1,0,1,1,2,1,4,50,74,68,64,199,188
Ndufaf2,0,0,1,7,4,12,131,174,155,219,413,390
Ndufaf3,1,3,3,1,8,5,159,191,140,210,387,306
Ndufaf4,1,0,1,10,11,11,343,428,452,468,804,766
Ndufaf5,2,1,2,6,17,5,56,102,84,94,155,121
Ndufaf6,0,0,0,0,1,2,28,50,67,54,131,99
Ndufaf7,0,1,2,3,6,4,89,101,113,125,274,222
Ndufb10,6,7,9,11,31,23,749,880,726,984,1906,1568
Ndufb11,12,4,11,17,55,24,683,882,794,929,1763,1413
Ndufb2,8,5,10,23,25,17,694,882,713,994,1640,1480
Ndufb3,9,6,8,25,32,22,786,1002,902,1151,1895,1715
Ndufb4,6,5,5,9,14,6,396,483,285,540,657,660
Ndufb5,6,3,9,24,15,21,708,879,796,967,1677,1385
Ndufb6,2,6,7,23,15,21,697,808,715,800,1615,1357
Ndufb7,11,5,3,28,26,14,779,859,754,982,2084,1765
Ndufb8,16,6,12,31,64,37,1045,1292,1158,1363,3095,2583
Ndufb9,12,12,15,27,40,24,916,1166,1015,1319,2358,2088
Ndufc1,12,16,20,24,32,19,1247,1481,1299,1771,2961,2679
Ndufc2,14,7,18,41,39,24,1276,1566,1514,1664,3320,2736
Ndufs1,4,5,6,7,9,11,276,339,327,402,679,615
Ndufs2,16,13,12,21,47,40,451,565,556,629,1270,1125
Ndufs3,2,3,2,5,9,7,224,283,212,323,500,455
Ndufs4,6,2,4,9,17,18,467,566,522,638,1443,1312
Ndufs5,1,2,1,2,9,8,193,412,277,327,441,308
Ndufs6,6,5,6,14,17,15,612,766,621,841,1511,1336
Ndufs7,4,1,7,6,16,11,564,671,525,686,1352,1186
Ndufs8,3,5,3,7,13,10,286,302,296,371,1024,837
Ndufv1,4,2,3,5,15,12,303,362,328,422,872,706
Ndufv2,6,3,3,16,12,29,581,743,627,785,1871,1542
Ndufv3,15,10,16,35,57,39,1431,1748,1422,1985,3873,3448
Neat1,0,0,0,1,1,1,78,78,59,95,87,75
Neb,0,0,0,0,0,0,5,9,4,4,15,5
Nebl,7,0,3,5,3,5,346,507,496,632,474,441
Necab1,0,1,0,0,0,0,4,1,1,0,11,16
Necab2,0,0,0,0,1,0,6,12,8,12,53,56
Necab3,0,0,0,0,2,0,8,6,5,10,21,17
Necap1,3,4,3,18,17,5,607,726,701,844,1323,1258
Necap2,1,0,0,4,2,1,50,56,57,59,114,104
Nedd1,0,0,2,0,0,0,15,24,17,25,38,28
Nedd4,13,15,17,28,29,49,1546,2125,2022,2398,4663,4052
Nedd4l,1,1,0,0,2,10,33,44,53,57,168,158
Nedd8,8,16,11,33,18,26,890,1096,919,1292,2232,1913
Nedd9,0,0,0,0,0,1,7,5,2,7,13,13
Nefh,0,1,3,0,2,2,14,25,21,28,116,81
Nefl,0,0,0,0,2,0,7,10,4,9,53,50
Nefm,0,0,0,0,1,0,3,2,3,10,27,17
Negr1,1,6,8,15,16,7,460,667,621,791,1210,1072
Neil1,0,0,1,0,2,0,28,36,29,58,83,78
Neil2,0,0,0,0,0,1,10,19,15,28,28,34
Neil3,0,0,0,0,0,0,0,1,0,0,0,0
Nek1,0,2,1,1,4,5,135,204,179,231,332,297
Nek10,0,0,0,0,0,0,0,4,1,0,0,0
Nek11,0,0,0,0,0,0,0,0,1,0,1,2
Nek2,0,0,0,0,0,0,0,1,0,0,1,0
Nek3,0,0,0,0,0,0,7,15,15,17,21,13
Nek4,0,2,2,6,5,0,52,93,65,115,148,133
Nek5,0,0,0,0,0,0,0,0,0,1,0,0
Nek6,1,0,0,0,2,1,16,23,17,24,72,55
Nek7,0,2,3,5,10,1,140,202,176,222,419,392
Nek8,0,0,0,0,0,0,3,4,8,9,20,15
Nek9,3,0,3,4,1,3,255,365,348,403,351,332
Nelfa,1,1,6,1,4,5,86,92,101,95,228,183
Nelfb,1,0,3,0,3,4,129,129,131,155,330,322
Nelfcd,0,2,1,4,2,1,134,146,136,170,304,270
Nelfe,0,0,1,0,1,2,43,55,54,48,129,93
Nell1,0,0,0,0,0,0,0,1,0,0,1,2
Nell2,0,0,1,2,2,1,31,41,38,43,82,74
Nemf,3,2,6,8,12,12,325,453,437,531,925,775
Nenf,0,3,2,1,10,14,225,262,185,273,620,476
Neo1,0,0,1,2,1,1,46,74,59,67,216,164
Nepn,0,0,0,0,0,0,0,0,0,0,0,1
Nes,0,0,0,0,1,0,4,8,4,4,16,12
Nespas,0,0,0,0,0,0,1,3,0,3,11,5
Net1,0,0,3,0,1,1,11,18,17,15,40,23
Neto1,0,0,8,1,2,3,53,93,55,78,309,261
Neto2,0,1,0,0,0,0,13,11,14,13,44,41
Neu1,3,0,3,4,4,6,168,202,179,214,405,369
Neu2,0,0,0,0,0,0,4,4,1,2,4,3
Neu3,0,0,0,0,0,1,13,18,16,19,18,19
Neurl1a,0,2,0,4,11,3,118,152,148,175,358,315
Neurl1b,0,0,0,0,0,0,0,4,1,2,3,1
Neurl2,1,0,0,0,0,0,7,14,6,13,26,25
Neurl3,0,0,0,0,0,0,2,6,1,4,2,4
Neurl4,0,0,0,2,0,3,47,61,54,71,135,104
Neurod1,33,37,45,87,145,114,1946,2416,2341,2969,5223,4590
Neurod2,1,0,2,8,3,5,101,108,121,158,516,431
Neurod4,41,12,26,52,38,62,2464,3280,2997,3735,7243,6455
Neurod6,0,0,0,0,0,0,0,1,1,0,0,0
Neurog1,0,0,0,0,0,0,0,0,0,0,0,0
Neurog2,0,0,0,0,0,0,1,3,3,2,21,12
Neurog3,0,0,0,0,0,0,0,0,0,0,0,0
Nexn,0,0,0,0,0,1,4,6,4,4,14,9
Nf1,1,1,4,3,3,2,95,115,126,159,283,242
Nf2,4,2,2,2,5,12,212,246,256,303,575,491
Nfam1,0,0,0,0,0,0,0,0,0,0,0,0
Nfasc,2,1,3,12,8,6,443,671,607,674,905,742
Nfat5,1,1,5,7,12,4,146,192,213,235,518,433
Nfatc1,0,0,0,0,0,0,0,0,1,0,2,1
Nfatc2,0,0,0,2,0,0,13,12,11,18,55,41
Nfatc2ip,0,1,1,3,2,2,38,63,65,65,194,130
Nfatc3,0,0,0,1,0,0,27,36,32,38,44,37
Nfatc4,0,0,0,0,0,0,1,4,1,2,9,6
Nfe2,0,0,0,0,0,0,0,1,0,0,0,0
Nfe2l1,3,5,7,8,18,18,543,744,640,939,1537,1356
Nfe2l2,0,0,0,1,1,5,14,23,21,17,50,34
Nfe2l3,0,0,0,0,0,0,4,3,3,6,12,11
Nfia,6,2,2,10,12,9,189,329,335,380,1181,1000
Nfib,0,0,0,0,6,4,111,153,118,189,823,621
Nfic,3,1,4,10,17,12,276,436,367,460,910,808
Nfil3,0,0,1,1,0,1,61,77,59,61,126,128
Nfix,2,1,1,2,3,2,75,108,108,134,367,282
Nfkb1,1,0,1,0,1,3,39,73,54,75,152,103
Nfkb2,0,0,0,0,2,0,2,4,2,4,7,4
Nfkbia,5,2,2,9,8,4,167,200,200,212,462,386
Nfkbib,1,2,0,2,6,1,107,146,126,137,295,270
Nfkbid,0,0,0,0,1,0,17,22,18,19,30,29
Nfkbie,0,0,0,2,0,0,5,2,4,10,8,6
Nfkbil1,1,2,2,2,4,0,62,72,65,105,187,152
Nfkbiz,1,0,0,2,0,0,66,108,98,104,131,118
Nfrkb,0,1,0,5,4,4,89,109,92,138,252,197
Nfs1,2,1,4,2,4,2,88,121,117,130,223,199
Nfu1,2,2,5,8,10,11,219,281,240,302,496,464
Nfx1,4,9,5,3,9,3,325,370,339,447,796,731
Nfxl1,0,0,2,2,0,0,34,49,46,56,87,56
Nfya,0,0,1,0,1,5,45,58,42,62,107,101
Nfyb,4,4,3,7,7,6,160,196,187,228,417,384
Nfyc,2,0,0,2,2,1,61,86,61,79,142,118
Ngb,0,0,0,1,0,0,6,12,6,12,19,19
Ngdn,0,3,1,3,6,8,136,196,194,184,490,407
Ngef,0,0,0,0,1,1,13,14,11,19,56,57
Ngf,0,0,0,0,0,0,0,0,0,0,1,0
Ngfr,3,0,2,3,0,3,64,80,80,110,111,92
Ngfrap1,5,6,8,25,35,24,1154,1344,1204,1548,2977,2542
Ngly1,1,1,3,10,10,3,122,145,159,159,236,216
Ngrn,2,1,2,6,6,6,204,225,235,295,463,415
Nhej1,0,0,0,0,0,0,4,4,2,4,11,9
Nhlh1,0,0,0,0,0,0,2,1,1,2,9,6
Nhlh2,0,0,0,0,0,0,1,4,1,1,6,7
Nhlrc1,2,1,1,2,0,3,69,95,103,119,166,155
Nhlrc2,2,4,4,9,7,5,306,380,421,442,533,449
Nhlrc3,0,0,0,2,2,0,16,16,21,29,58,34
Nhlrc4,0,0,0,0,0,0,0,0,0,0,0,0
Nhp2,0,1,0,1,1,3,73,77,69,80,199,159
Nhp2l1,2,0,0,0,2,1,90,110,80,100,130,124
Nhs,0,0,2,0,0,0,7,17,10,15,47,30
Nhsl1,0,0,0,0,0,0,2,0,0,1,2,3
Nhsl2,0,0,0,0,0,0,5,6,6,8,21,10
Nicn1,2,3,4,4,21,12,319,381,402,461,1157,1047
Nid1,0,0,0,0,0,0,1,1,1,1,4,5
Nid2,0,0,0,0,0,0,0,1,0,0,1,1
Nif3l1,0,1,0,0,1,3,64,97,56,103,176,139
Nifk,1,3,1,1,9,8,186,227,250,303,555,500
Nim1k,2,8,2,5,6,8,81,120,113,132,207,214
Nin,1,0,1,0,3,1,33,47,38,54,133,107
Ninj1,0,0,0,1,0,2,14,24,23,26,63,53
Ninj2,0,0,0,0,0,0,0,1,0,1,6,4
Ninl,2,0,0,0,0,0,6,9,5,12,11,10
Nip7,2,2,0,2,0,2,85,111,118,114,258,221
Nipa1,0,1,0,0,0,6,75,105,98,111,190,158
Nipa2,0,1,2,2,2,2,86,135,106,126,229,195
Nipal1,0,0,0,0,0,1,0,0,0,1,0,1
Nipal2,0,0,0,0,1,1,39,48,38,46,73,72
Nipal3,0,1,1,2,1,6,59,98,63,124,215,190
Nipal4,0,0,0,0,0,0,1,0,0,1,1,0
Nipbl,10,11,16,21,50,38,549,839,809,967,2628,2169
Nipsnap1,4,0,5,3,3,13,199,230,255,279,447,388
Nipsnap3b,0,0,0,1,0,1,42,51,43,42,100,71
Nisch,4,5,3,12,17,14,425,615,480,723,1417,1219
Nit1,0,3,1,3,6,7,148,160,152,191,454,357
Nit2,1,1,3,0,1,3,69,69,73,69,210,176
Nkain1,0,0,0,0,0,0,0,0,0,0,1,1
Nkain2,0,0,0,0,0,0,5,1,3,2,1,3
Nkain3,0,0,0,0,0,0,4,7,5,8,33,18
Nkain4,0,0,0,0,3,1,10,17,11,9,55,34
Nkap,5,5,2,2,2,2,124,178,200,185,428,357
Nkapl,0,1,0,0,0,2,41,52,58,60,79,93
Nkd1,0,0,1,0,0,0,23,33,32,37,116,97
Nkd2,0,0,0,0,0,0,0,0,0,0,2,1
Nkiras1,4,1,1,2,5,5,143,200,207,196,380,339
Nkiras2,2,0,1,1,3,7,65,79,67,76,159,123
Nkpd1,0,0,0,0,0,0,1,4,6,6,9,12
Nkrf,0,1,0,2,0,1,48,75,67,72,138,153
Nktr,10,14,17,35,42,70,1008,1403,1286,1615,2795,2574
Nkx2-2,0,0,0,0,0,0,0,0,0,0,0,0
Nkx2-2os,0,0,0,0,0,0,1,2,0,1,0,0
Nkx2-3,0,0,0,0,0,0,1,1,0,0,0,0
Nkx2-5,0,0,0,0,0,0,1,0,0,0,0,0
Nkx2-6,0,0,0,0,0,0,0,1,0,1,0,0
Nkx3-1,0,0,0,0,0,0,0,1,0,0,2,2
Nkx6-1,0,0,0,0,0,0,0,0,0,0,0,0
Nkx6-2,0,0,0,0,0,0,0,0,0,0,0,0
Nkx6-3,0,0,0,0,0,0,0,0,0,1,1,0
Nle1,0,0,0,0,1,2,29,35,33,38,99,74
Nlgn1,0,0,0,0,1,0,40,63,57,51,156,144
Nlgn2,0,0,2,1,2,3,80,103,77,97,236,202
Nlgn3,0,0,1,0,0,0,27,32,31,41,106,73
Nlk,12,11,17,30,32,39,976,1340,1331,1508,2894,2465
Nln,0,0,0,0,0,1,5,7,8,5,28,13
Nlrc3,0,0,0,0,0,0,7,11,9,6,22,14
Nlrc4,0,0,0,0,0,0,1,0,0,0,0,0
Nlrc5,0,0,0,0,0,0,0,1,1,1,0,2
Nlrp10,0,0,0,0,0,0,1,0,0,0,0,0
Nlrp12,0,0,0,0,0,0,1,0,0,0,0,0
Nlrp1b,0,0,0,0,0,0,1,0,0,0,0,0
Nlrp3,0,0,0,0,0,0,0,1,0,0,1,1
Nlrp4b,0,0,0,0,0,0,1,1,1,1,1,1
Nlrp4c,0,0,0,0,0,0,0,0,0,1,1,0
Nlrp4e,0,0,0,0,0,0,0,0,0,0,0,0
Nlrp4f,0,0,0,0,0,0,0,1,0,1,0,1
Nlrx1,0,0,1,0,0,0,1,1,2,1,8,7
Nmb,1,1,0,0,1,0,14,16,16,21,51,38
Nmbr,0,0,0,0,0,0,0,1,0,0,2,1
Nmd3,1,2,0,2,5,5,73,86,96,103,177,158
Nme1,31,24,44,90,57,67,5033,6047,5334,6859,8648,7628
Nme2,0,0,0,0,0,0,1,4,1,4,8,4
Nme3,0,0,0,0,0,0,1,0,0,1,0,0
Nme4,0,0,0,0,0,0,6,7,8,9,18,16
Nme5,0,1,0,2,6,0,2,4,2,5,19,12
Nme6,0,0,0,0,0,0,28,33,18,30,99,81
Nme7,1,0,0,0,4,1,21,29,29,28,40,47
Nme8,0,0,0,0,0,0,0,0,0,0,0,0
Nmi,0,0,0,0,0,0,15,15,18,19,41,27
Nmnat1,0,0,0,1,1,2,40,40,47,47,129,96
Nmnat2,1,0,0,0,0,0,17,25,23,39,93,88
Nmnat3,0,0,0,0,0,0,4,12,7,15,27,15
Nmral1,0,0,0,1,2,2,44,57,50,61,165,141
Nmrk1,0,0,0,0,0,0,7,7,5,11,17,19
Nmrk2,0,0,0,0,0,0,1,1,2,1,6,2
Nms,0,0,0,0,0,0,0,1,0,0,0,0
Nmt1,0,3,0,7,7,6,129,178,145,256,325,311
Nmt2,0,0,0,1,0,3,61,89,76,99,167,142
Nmu,0,0,0,0,0,0,0,0,1,1,1,1
Nmur1,0,0,0,0,0,0,0,1,0,0,0,1
Nmur2,0,0,0,0,0,0,0,0,0,0,1,0
Nnat,2,11,4,2,25,17,252,271,237,330,1689,1262
Nnmt,0,0,0,0,0,0,1,0,0,0,1,0
Nnt,0,0,0,1,0,3,26,32,26,30,55,55
Noa1,1,1,1,1,10,1,77,74,98,92,194,173
Nob1,1,2,1,6,0,3,126,146,146,148,324,290
Nobox,0,0,0,0,0,0,1,0,0,0,0,0
Noc2l,1,1,0,1,0,0,57,75,65,84,175,131
Noc3l,0,1,3,3,6,7,122,168,138,158,370,320
Noc4l,0,0,0,1,1,0,29,32,29,41,85,57
Nod1,0,0,0,0,0,0,0,1,0,0,1,2
Nod2,0,0,0,0,0,0,3,1,4,1,5,1
Nodal,0,0,0,0,0,0,0,0,0,1,0,0
Nog,0,0,0,0,0,0,0,0,0,1,0,0
Nol10,0,1,3,0,4,3,59,80,78,73,139,110
Nol11,3,6,4,2,7,8,149,222,225,241,460,401
Nol12,1,1,1,0,1,2,54,98,68,74,180,177
Nol3,0,0,0,1,0,0,21,25,20,27,49,43
Nol4,0,0,1,0,0,2,49,34,54,64,166,138
Nol4l,0,0,0,3,2,3,60,73,69,82,146,107
Nol6,0,0,0,1,0,0,18,19,20,30,33,48
Nol7,14,13,16,25,44,21,917,1187,1153,1382,2002,1752
Nol8,3,0,6,7,8,6,122,184,152,189,406,318
Nol9,1,1,1,1,1,1,44,67,62,80,122,118
Nolc1,3,4,6,6,14,8,348,576,453,602,1142,1019
Nom1,0,1,2,2,3,4,113,135,114,162,293,281
Nomo1,1,1,1,2,3,4,45,75,50,58,160,110
Nono,4,3,2,5,6,5,219,327,292,364,584,495
Nop10,4,5,11,15,13,13,410,448,424,494,965,871
Nop14,1,3,4,7,4,8,156,242,225,306,470,431
Nop16,2,1,0,3,8,6,138,171,134,209,448,362
Nop2,0,0,1,0,0,0,25,48,39,47,67,73
Nop56,4,2,7,6,9,7,295,404,347,464,659,588
Nop58,11,4,6,20,16,17,433,567,531,737,1233,1058
Nop9,3,0,0,0,1,2,26,27,29,30,76,67
Nos1,0,0,0,0,0,0,1,0,1,4,9,9
Nos1ap,0,0,0,0,0,0,7,9,8,9,21,16
Nos2,0,0,0,0,0,0,1,1,0,3,1,6
Nos3,0,0,1,2,0,0,53,79,72,64,115,92
Nosip,1,2,1,1,11,10,156,193,128,190,490,393
Nostrin,0,0,0,0,0,0,0,1,0,0,2,1
Notch1,0,0,0,0,0,0,15,27,18,25,73,62
Notch2,0,0,0,0,0,0,10,20,12,20,35,26
Notch3,0,0,0,0,0,0,1,4,3,5,7,3
Notch4,0,0,0,0,0,0,2,4,1,3,5,11
Noto,0,0,0,0,0,0,0,0,1,0,0,0
Notum,0,0,0,0,0,0,2,3,2,1,2,3
Notumos,0,0,0,0,0,0,0,1,0,0,1,0
Nov,0,0,0,0,0,0,0,0,0,0,0,0
Nova1,0,0,0,3,1,4,70,71,71,93,222,179
Nova2,0,0,0,3,1,1,54,51,53,74,114,106
Nox1,0,0,0,0,1,0,1,2,2,1,2,4
Nox3,0,0,0,0,0,0,0,1,0,0,0,0
Nox4,0,0,0,1,0,0,0,1,0,0,2,0
Noxa1,0,0,0,0,0,0,0,0,0,1,0,0
Noxo1,0,0,0,0,0,0,1,1,5,7,7,10
Noxred1,0,0,0,0,0,0,1,1,1,1,1,1
Npas1,0,0,0,0,0,0,0,0,0,0,0,1
Npas2,0,0,0,0,0,1,2,6,2,8,8,7
Npas3,0,0,0,0,0,1,10,16,13,13,59,34
Npas4,0,1,0,1,0,0,25,26,31,35,15,15
Npat,1,3,1,2,6,1,85,108,100,114,245,232
Npb,1,0,0,0,0,0,27,26,26,32,30,41
Npc1,0,2,0,6,3,1,63,88,77,99,162,132
Npc1l1,0,0,0,0,0,0,2,3,2,2,3,3
Npc2,1,3,2,3,6,7,128,155,175,157,334,311
Npdc1,2,0,5,5,15,9,277,308,291,336,676,607
Npepl1,0,0,2,1,2,2,47,63,50,48,177,141
Npepps,13,11,19,32,34,32,932,1235,1240,1487,2537,2345
Npff,0,0,0,0,0,0,1,0,0,1,2,2
Npffr1,0,0,0,0,0,0,0,0,0,0,1,1
Npffr2,0,0,0,0,0,0,0,0,0,0,0,0
Nphp1,2,1,0,0,4,6,47,58,46,56,140,138
