Gene,ONL_1,ONL_2,ONL_3,ONL_4,ONL_5,ONL_6,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6
Ikzf1,0,0,0,0,0,0,0,1,0,0,1,0
Ikzf2,0,0,0,6,1,1,39,61,42,59,151,116
Ikzf3,0,0,0,0,0,1,1,1,1,2,0,1
Ikzf4,0,0,1,0,0,1,45,59,48,68,167,151
Ikzf5,5,3,2,3,8,5,179,217,217,306,494,427
Il10rb,0,0,0,0,0,0,3,3,4,3,9,8
Il11,0,0,0,0,0,1,0,0,2,1,2,3
Il11ra1,1,0,1,2,0,0,50,64,44,68,102,93
Il12a,0,0,0,0,0,0,0,1,1,1,1,0
Il12b,0,0,0,0,0,0,0,0,0,0,1,0
Il12rb1,0,0,0,0,0,0,0,0,0,0,0,0
Il12rb2,0,0,0,0,0,0,5,3,3,4,8,8
Il13,0,0,0,0,0,0,0,0,0,0,0,0
Il13ra1,0,0,0,0,0,0,0,0,0,0,0,0
Il13ra2,0,0,0,0,0,0,1,0,0,0,1,1
Il15,0,0,1,0,0,0,3,7,5,4,11,6
Il15ra,0,0,0,0,0,0,0,0,0,0,2,0
Il16,0,0,0,0,0,0,0,0,1,0,0,0
Il17b,0,0,0,0,0,0,0,0,0,0,2,0
Il17c,0,0,0,0,0,0,0,0,0,0,0,0
Il17d,0,0,0,0,0,0,25,22,24,21,45,40
Il17f,0,0,0,0,0,0,0,1,0,0,1,1
Il17ra,0,0,0,0,0,0,1,1,0,2,2,2
Il17rb,0,0,0,0,0,0,0,1,2,0,1,2
Il17rc,0,0,0,0,2,0,0,1,3,5,12,11
Il17rd,0,0,0,0,0,0,1,1,1,2,3,3
Il17re,0,0,0,0,0,0,0,0,0,0,1,1
Il18,1,0,3,0,1,2,107,135,106,139,289,254
Il18bp,0,1,0,1,0,0,6,11,6,9,21,19
Il18r1,0,0,0,0,0,0,0,1,0,1,0,0
Il18rap,0,0,0,0,0,0,0,0,0,0,0,0
Il19,0,0,0,0,0,0,0,1,0,0,0,0
Il1a,0,0,0,0,0,0,0,0,0,0,0,0
Il1bos,0,0,0,0,0,0,1,0,0,0,1,0
Il1f6,0,0,0,0,0,0,0,0,0,0,0,0
Il1f8,0,0,0,0,0,0,0,0,0,0,0,0
Il1f9,0,0,0,0,0,0,0,0,0,1,0,0
Il1r1,0,0,0,1,0,1,16,25,26,30,49,46
Il1r2,0,0,0,0,0,0,2,1,2,2,0,1
Il1rap,1,4,6,7,4,3,384,542,482,611,544,471
Il1rapl1,0,0,0,0,0,0,5,5,4,3,9,10
Il1rapl2,0,0,0,2,3,3,40,56,53,59,134,112
Il1rl1,0,0,0,0,0,0,0,1,0,0,0,0
Il1rl2,0,0,0,0,0,0,1,0,0,0,0,0
Il1rn,0,0,0,0,0,0,0,0,0,0,0,1
Il2,0,0,0,0,0,0,1,1,0,1,0,2
Il20ra,0,0,0,0,0,0,3,2,4,1,8,4
Il20rb,0,0,0,0,0,0,0,0,0,1,2,2
Il21,0,0,0,0,0,0,2,0,0,0,0,0
Il21r,0,0,0,0,0,0,0,0,0,0,0,1
Il22,1,2,0,1,0,1,84,95,61,119,99,65
Il22ra2,0,0,0,0,0,0,0,1,0,0,0,0
Il23a,0,0,0,0,0,0,1,1,0,1,3,1
Il23r,0,0,0,0,0,0,0,1,0,0,0,0
Il25,0,0,0,0,0,0,0,0,0,0,0,1
Il27,0,0,0,0,0,0,1,1,1,4,6,1
Il27ra,0,0,0,0,0,0,0,0,0,0,1,0
Il2ra,0,0,0,0,0,0,0,1,0,0,0,0
Il2rb,0,0,0,0,0,0,0,0,0,0,1,0
Il2rg,0,0,0,0,0,0,0,0,0,0,1,0
Il31,0,0,0,0,0,0,0,1,0,1,0,0
Il31ra,0,0,0,0,0,0,0,0,0,2,1,0
Il33,0,0,0,0,1,0,69,72,74,89,240,195
Il34,0,0,0,0,0,0,0,0,0,0,2,1
Il3ra,0,0,0,0,0,0,6,6,1,11,14,16
Il4,0,0,0,0,0,0,1,0,0,0,0,1
Il4i1,0,0,0,0,0,0,0,1,1,1,0,3
Il4ra,0,0,1,0,0,0,4,5,8,8,12,12
Il5ra,0,0,0,0,0,0,1,1,1,1,0,0
Il6ra,0,0,0,0,0,0,1,0,1,0,2,1
Il6st,0,0,2,3,0,1,69,108,81,104,146,142
Il7,0,0,0,0,0,0,0,0,0,0,0,1
Il9r,0,0,0,0,0,0,0,1,1,1,1,0
Ildr1,0,0,0,0,0,0,0,0,0,0,0,0
Ildr2,0,0,0,0,0,1,32,45,37,47,130,120
Ilf2,7,6,11,17,20,24,652,776,811,948,1815,1599
Ilf3,4,2,10,10,13,13,320,388,407,454,1208,1096
Ilk,0,4,1,8,9,3,230,286,239,277,530,412
Ilkap,3,2,3,0,12,15,202,255,224,300,560,513
Iltifb,0,0,0,0,0,0,12,16,11,22,8,14
Ilvbl,0,0,1,0,8,1,79,111,86,129,249,250
Immp1l,1,2,1,4,10,7,241,258,265,295,570,537
Immp2l,0,0,2,1,2,1,52,66,55,67,112,102
Immt,2,3,4,11,4,11,344,403,417,466,738,675
Imp3,0,2,2,6,2,2,159,198,183,196,329,273
Imp4,1,2,1,1,4,2,50,60,47,63,150,137
Impa1,2,0,2,6,5,7,167,208,212,254,407,359
Impa2,0,0,0,0,0,0,0,1,1,2,1,1
Impact,2,3,2,9,7,8,356,400,435,463,648,574
Impad1,3,1,2,3,7,4,178,239,238,271,529,386
Impdh1,8,13,17,17,53,33,403,535,438,566,888,803
Impdh2,0,0,1,0,0,1,9,25,19,23,46,29
Impg1,4,8,7,4,16,17,0,4,1,3,12,5
Impg2,5,7,4,13,39,16,3,9,13,17,28,21
Ina,10,2,6,10,12,19,801,1033,1040,1118,2148,1855
Inadl,0,0,0,0,0,1,10,19,12,20,41,36
Inafm1,1,2,1,2,4,0,114,121,103,134,202,173
Inafm2,1,0,1,1,4,1,37,36,46,42,126,115
Inca1,0,1,1,0,0,0,7,8,13,10,16,19
Incenp,0,1,1,0,3,2,42,70,59,70,212,164
Inf2,0,0,0,0,2,0,8,16,13,13,24,20
Ing1,0,1,1,3,9,5,236,308,310,337,535,500
Ing2,3,4,7,21,35,23,578,700,743,892,1261,1215
Ing3,1,4,2,5,8,2,166,235,227,244,373,350
Ing4,3,5,6,6,15,9,369,535,494,627,1356,1147
Ing5,0,1,0,1,1,2,52,63,65,65,102,86
Inha,1,1,0,2,0,2,57,61,61,65,172,151
Inhba,0,0,0,0,0,0,7,11,12,12,52,50
Inhbb,1,0,1,1,3,1,27,41,35,40,85,94
Inhbc,0,0,0,0,0,0,0,0,1,0,0,0
Inhbe,0,0,0,0,0,0,0,0,0,0,1,0
Inip,0,0,1,1,3,1,51,77,58,66,134,119
Ino80,0,2,1,2,2,4,93,123,130,192,340,278
Ino80b,0,0,0,2,0,2,55,74,56,81,164,129
Ino80c,0,2,0,0,2,5,51,78,40,63,114,100
Ino80d,0,0,0,5,10,2,114,173,171,203,308,283
Ino80dos,1,2,3,5,2,2,85,139,118,137,188,172
Ino80e,2,0,1,3,4,4,104,110,114,133,283,226
Inpp1,2,3,7,2,6,4,124,148,121,181,333,271
Inpp4a,0,0,1,1,0,2,69,76,89,102,148,146
Inpp4b,0,0,2,3,5,7,167,222,201,266,502,401
Inpp5a,0,1,0,1,1,0,15,22,28,20,35,33
Inpp5b,3,0,0,0,3,0,75,98,85,121,141,108
Inpp5d,0,0,0,0,0,0,0,0,0,0,1,0
Inpp5e,0,1,0,0,2,1,29,29,21,45,57,63
Inpp5f,0,0,1,1,5,7,104,140,134,160,413,349
Inpp5j,0,0,1,0,0,0,14,20,18,16,30,29
Inpp5k,0,1,3,4,4,5,48,70,60,72,127,123
Inppl1,0,0,0,0,0,0,2,7,6,5,13,13
Ins2,0,0,0,0,0,0,1,1,0,0,0,0
Insc,0,0,0,0,0,1,0,3,4,9,12,13
Insig1,0,0,0,0,0,0,44,63,69,54,122,92
Insig2,2,1,3,12,7,7,264,318,340,363,732,623
Insl5,0,0,0,0,0,0,1,3,2,1,1,3
Insl6,0,0,0,0,0,0,0,1,0,1,1,0
Insm1,1,0,0,2,3,0,5,5,4,4,11,15
Insm2,0,0,0,0,0,0,3,3,3,1,5,5
Insr,0,0,0,0,4,3,70,95,92,122,212,158
Insrr,0,0,0,0,0,0,0,0,0,1,1,1
Ints1,2,1,0,0,0,0,18,26,22,32,53,37
Ints10,1,1,2,1,4,6,153,191,180,176,359,298
Ints12,0,2,0,0,6,4,64,100,103,110,232,187
Ints2,0,2,0,1,1,5,68,79,91,117,150,129
Ints3,2,0,2,1,4,2,57,86,77,77,148,110
Ints4,0,1,0,0,2,0,31,47,37,46,116,96
Ints5,0,1,0,1,1,1,17,33,23,32,64,64
Ints6,1,0,2,1,1,3,53,106,89,93,208,199
Ints7,0,0,1,0,3,3,46,52,40,62,150,127
Ints8,0,1,3,2,0,5,107,111,155,154,326,262
Ints9,0,0,1,0,2,1,57,60,60,73,177,118
Intu,0,0,0,0,3,1,15,16,9,12,33,14
Invs,0,0,0,0,0,0,20,23,17,26,34,25
Ip6k1,3,1,8,6,16,16,253,351,311,388,842,738
Ip6k2,19,18,24,39,96,71,922,1017,1114,1213,2501,2217
Ip6k3,0,0,0,0,0,0,8,10,9,5,12,5
Ipcef1,0,0,0,0,0,0,10,6,5,12,28,28
Ipmk,3,7,2,8,15,14,102,143,146,143,231,244
Ipo11,0,0,0,1,0,0,39,61,45,63,119,99
Ipo13,0,4,0,2,4,2,79,76,62,86,140,134
Ipo4,1,1,0,1,1,1,39,75,45,74,134,97
Ipo5,1,2,2,1,3,5,99,159,110,155,299,268
Ipo7,0,0,2,2,3,2,64,79,87,132,171,191
Ipo8,0,2,2,6,1,1,132,158,152,169,303,275
Ipo9,2,1,3,1,5,3,141,171,161,207,343,298
Ipp,0,0,0,2,1,2,48,41,53,66,99,94
Ippk,0,3,0,0,0,1,15,20,17,18,40,33
Iqca,0,0,0,0,0,0,0,0,0,1,0,0
Iqcb1,1,0,1,1,4,3,150,216,176,216,385,345
Iqcc,0,0,2,0,1,1,87,91,80,114,216,185
Iqcd,1,0,0,0,1,4,1,4,6,5,9,11
Iqce,0,0,0,0,1,4,29,27,35,41,79,80
Iqcf1,0,0,0,0,0,0,7,7,14,11,6,9
Iqcf3,0,0,0,0,0,0,0,0,0,0,1,0
Iqcg,0,1,0,1,5,4,6,7,5,12,29,29
Iqch,0,0,0,0,0,1,1,1,1,2,6,2
Iqcj,0,0,0,0,0,0,0,0,0,0,0,1
Iqck,0,0,0,0,0,0,2,4,1,2,6,6
Iqgap1,2,0,1,3,2,3,50,59,60,78,102,64
Iqgap2,0,0,0,0,0,0,7,5,5,10,27,22
Iqgap3,0,0,0,0,0,0,0,1,0,0,1,0
Iqsec1,4,2,1,6,12,6,160,234,193,282,477,458
Iqsec2,0,0,0,1,0,0,2,2,6,7,16,7
Iqsec3,0,0,0,3,1,1,155,198,176,217,359,308
Iqub,0,0,0,0,0,0,3,3,4,1,4,7
Irak1,0,0,2,1,5,2,115,168,145,176,371,335
Irak1bp1,1,0,2,1,3,2,102,120,128,146,280,224
Irak2,0,0,0,0,0,1,16,32,33,28,61,51
Irak3,0,0,0,0,0,0,0,1,0,0,0,3
Irak4,0,0,0,0,0,1,1,6,4,5,18,9
Ireb2,3,0,2,1,5,8,87,133,142,156,237,219
Irf1,0,1,0,0,0,0,10,8,12,13,39,32
Irf2,1,2,3,4,2,6,151,195,192,241,451,380
Irf2bp1,1,1,1,3,3,5,97,153,128,207,521,422
Irf2bp2,4,1,1,0,2,0,83,133,103,133,275,213
Irf2bpl,4,0,7,2,5,4,358,524,499,523,894,713
Irf3,2,4,1,5,3,4,116,204,158,188,313,290
Irf4,0,0,0,0,0,0,0,1,1,0,1,0
Irf5,0,0,0,0,0,0,3,5,3,7,7,5
Irf6,0,0,0,0,0,0,0,0,0,0,0,0
Irf7,0,1,0,0,0,0,2,2,2,4,7,2
Irf8,0,0,0,0,1,1,13,15,9,13,45,41
Irf9,0,1,0,0,0,1,29,31,17,39,47,42
Irg1,0,0,0,0,0,0,0,0,0,1,0,0
Irgm1,0,0,0,0,0,0,4,8,5,9,20,12
Irgm2,0,0,0,1,0,0,1,0,2,4,3,2
Irgq,0,0,0,0,2,0,38,38,34,45,75,63
Irs1,0,0,0,0,0,0,6,13,9,10,27,26
Irs2,0,0,0,0,1,2,28,34,25,38,105,69
Irs3,0,0,0,0,0,0,0,1,0,0,0,1
Irs4,0,0,0,0,0,0,1,3,0,1,1,1
Irx2,0,0,0,0,0,0,0,0,0,0,1,1
Irx3,0,0,0,0,0,0,10,14,15,17,84,70
Irx3os,0,0,0,0,0,0,0,1,0,1,1,1
Irx4,0,0,0,0,0,0,0,0,0,0,0,0
Irx5,0,1,0,1,2,1,23,32,36,35,194,147
Irx6,1,2,1,1,0,1,42,58,38,56,179,147
Isca1,4,3,3,8,6,10,278,341,291,363,423,380
Isca2,2,1,3,3,6,2,177,223,184,201,481,420
Iscu,1,0,2,1,0,1,50,88,77,73,95,88
Isg15,0,0,0,0,0,0,1,2,2,2,3,8
Isg20,0,0,0,0,0,0,0,1,0,1,1,0
Isg20l2,1,0,0,3,4,2,73,88,78,97,183,154
Isl1,32,20,54,106,58,72,4719,6270,6149,7481,11203,9451
Isl2,0,0,0,0,0,0,1,1,0,1,0,0
Islr,0,0,0,0,0,0,0,0,1,0,1,1
Islr2,0,0,0,0,0,0,0,0,1,0,1,0
Ism1,0,0,0,0,0,0,0,0,0,1,1,0
Ism2,0,0,0,0,0,0,1,1,0,1,4,10
Isoc1,0,0,0,0,0,0,10,20,22,20,59,46
Isoc2a,1,0,0,0,0,0,16,17,5,11,24,29
Isoc2b,0,0,0,0,1,0,6,13,9,19,30,30
Ispd,0,0,0,2,0,2,19,34,28,25,52,59
Ist1,3,2,6,11,8,16,377,517,477,576,871,719
Isy1,0,2,1,1,2,3,41,52,65,53,131,118
Isyna1,0,0,0,0,0,0,8,13,2,9,22,19
Itch,0,2,1,2,7,7,183,251,248,278,483,411
Itfg1,1,1,1,4,7,7,158,179,171,199,436,395
Itfg2,1,2,5,1,5,5,192,230,199,253,500,476
Itfg3,1,0,2,0,1,0,47,64,51,65,141,119
Itga1,0,0,0,0,0,0,1,1,0,1,1,3
Itga10,0,0,0,1,0,1,11,17,7,17,26,13
Itga11,0,0,0,0,0,0,0,1,1,3,1,1
Itga2,0,0,0,0,0,0,0,1,3,1,4,2
Itga2b,0,0,0,0,2,0,5,6,4,2,15,12
Itga3,0,0,0,1,0,0,25,40,24,41,51,35
Itga4,0,0,0,1,0,0,14,10,14,7,19,9
Itga5,0,0,0,0,0,0,4,3,1,5,5,12
Itga6,0,0,0,0,1,0,1,6,4,6,3,10
Itga7,0,0,0,0,0,0,1,0,1,1,1,2
Itga8,0,0,0,0,0,0,0,1,1,0,0,1
Itga9,0,0,0,0,1,0,5,5,5,4,23,17
Itgad,0,0,0,0,0,0,0,0,0,0,0,1
Itgae,0,0,0,0,0,0,3,4,6,7,7,9
Itgal,0,0,0,0,0,0,1,0,0,0,0,1
Itgam,0,0,0,0,0,0,9,22,12,10,5,1
Itgav,0,0,0,0,1,1,19,36,27,32,61,38
Itgb1,0,0,2,5,2,3,93,139,132,141,311,264
Itgb1bp1,0,1,3,0,3,3,53,62,71,64,198,165
Itgb1bp2,0,0,0,0,0,0,2,4,3,3,4,9
Itgb2,0,0,0,0,0,0,0,0,0,0,0,0
Itgb2l,0,0,0,0,0,0,1,0,1,0,2,0
Itgb3,0,0,0,0,0,0,1,0,0,0,0,0
Itgb3bp,2,0,0,1,0,1,39,68,50,54,86,67
Itgb4,0,0,1,1,0,3,12,21,12,19,47,40
Itgb5,0,0,1,2,1,0,58,90,75,97,194,168
Itgb6,0,0,0,0,0,0,0,0,0,0,0,0
Itgb7,0,0,0,0,0,0,1,0,0,0,2,1
Itgb8,0,0,2,0,0,1,10,14,18,18,43,39
Itgbl1,0,0,0,0,0,0,0,0,1,0,0,3
Itih2,0,0,0,0,0,0,0,1,0,1,1,0
Itih3,0,0,0,0,0,0,0,1,0,0,0,0
Itih4,0,0,0,0,0,0,0,1,0,1,0,1
Itih5,0,0,0,0,0,0,6,5,10,8,14,10
Itk,0,0,0,0,0,0,0,1,0,1,4,1
Itm2a,1,0,0,0,0,1,35,33,31,39,129,126
Itm2b,16,16,39,68,76,54,3539,4276,4148,4606,7284,6362
Itm2c,17,7,25,34,37,41,2360,2897,2662,3157,5775,5175
Itpa,1,2,2,3,6,9,160,215,207,243,478,432
Itpk1,1,1,3,5,8,2,132,176,149,188,539,479
Itpka,0,0,0,0,0,0,0,0,0,2,2,0
Itpkb,0,0,0,0,0,0,5,10,13,15,14,22
Itpkc,0,1,0,0,0,1,7,18,22,18,36,22
Itpr1,0,0,1,0,0,0,22,29,25,24,30,33
Itpr2,0,0,0,0,0,0,9,13,6,10,41,27
Itpr3,1,0,0,1,0,2,26,37,28,44,62,43
Itpripl1,0,0,0,0,0,0,0,1,0,0,2,1
Itpripl2,0,0,0,0,0,0,2,2,1,2,4,3
Itsn1,1,3,5,5,7,4,215,302,302,328,521,467
Itsn2,6,6,10,9,23,7,291,444,457,502,725,664
Ivd,3,0,2,3,3,6,150,185,189,229,421,340
Ivns1abp,3,15,4,19,12,19,779,1070,990,1157,1133,918
Iws1,4,0,6,3,8,7,207,260,261,318,653,566
Iyd,0,0,0,0,0,0,0,0,0,0,0,1
Izumo1r,0,0,0,0,0,0,0,0,0,0,0,0
Izumo2,0,0,0,0,0,0,0,0,0,0,0,1
Izumo4,0,0,0,0,1,0,72,98,72,96,197,171
Jade1,0,2,1,3,3,5,178,255,276,274,490,414
Jade2,0,0,1,2,0,0,22,32,23,43,39,41
Jade3,0,0,0,1,0,1,10,14,14,19,23,23
Jag1,0,1,4,3,6,3,4,3,6,10,14,13
Jag2,0,0,0,0,0,0,41,43,49,62,96,87
Jagn1,4,3,2,5,14,5,192,218,197,235,515,494
Jak1,9,7,4,4,13,6,224,309,270,334,777,694
Jak2,1,2,1,0,3,0,36,65,62,69,131,115
Jak3,0,0,0,0,0,0,0,1,0,0,1,1
Jakmip1,0,0,0,0,0,1,9,10,8,13,44,31
Jakmip2,0,0,1,2,5,2,95,141,112,160,355,317
Jakmip3,0,0,0,0,0,0,9,9,13,12,30,21
Jam2,0,2,1,6,13,2,65,69,75,70,218,222
Jam3,1,1,0,0,2,5,124,164,145,169,458,441
Jarid2,3,10,2,5,10,11,207,276,303,312,614,522
Jazf1,0,0,0,1,2,0,6,10,10,13,23,28
Jchain,0,0,0,0,2,0,0,0,0,0,28,25
Jdp2,1,1,0,1,1,0,55,94,88,101,206,199
Jkamp,5,1,3,6,15,17,352,412,406,402,1059,914
Jmjd1c,2,2,3,2,13,15,251,353,356,413,888,825
Jmjd4,0,2,0,3,1,0,36,33,54,56,116,88
Jmjd6,5,4,4,12,13,11,336,435,411,495,790,693
Jmjd7,0,0,0,1,1,0,9,10,6,7,16,15
Jmjd8,0,0,1,1,2,0,72,81,78,97,242,205
Jmy,5,2,2,3,7,7,192,263,258,325,809,688
Josd1,1,1,0,1,2,3,73,96,88,96,200,173
Josd2,1,0,1,3,2,1,73,96,63,74,230,177
Jph1,0,0,0,1,2,0,11,15,17,23,62,49
Jph2,0,0,0,0,0,0,0,0,0,0,1,0
Jph3,0,0,0,0,1,0,13,14,10,22,48,45
Jph4,2,0,0,2,3,2,51,69,61,70,208,206
Jpx,0,1,0,1,0,1,31,49,43,35,112,97
Jrk,1,0,2,0,1,0,10,11,13,10,39,38
Jrkl,7,0,7,5,16,7,129,161,172,191,303,315
Jsrp1,0,0,0,0,0,0,12,19,8,17,30,31
Jtb,2,1,3,7,14,6,341,391,361,442,767,681
Jun,4,1,2,5,21,7,304,502,442,568,2475,1960
Junb,0,0,1,4,4,5,134,168,144,168,776,633
Jund,4,2,3,6,11,10,310,404,395,466,1230,1057
Junos,0,0,0,0,0,0,5,4,8,7,16,9
Jup,0,0,0,0,0,0,15,13,13,15,37,38
K230010J24Rik,0,0,0,0,1,2,7,17,16,15,36,18
Kalrn,3,0,0,6,3,1,205,289,302,332,477,381
Kank1,0,0,0,0,3,4,3,9,9,14,26,19
Kank2,0,0,0,1,2,1,63,82,63,88,200,191
Kank3,1,1,0,0,0,1,16,19,10,18,32,20
Kank4,0,0,0,0,0,0,0,0,0,0,1,4
Kank4os,0,0,0,0,0,0,0,0,0,0,0,1
Kansl1,1,0,0,2,1,2,96,151,128,145,254,223
Kansl1l,0,0,3,2,7,3,34,58,62,61,119,94
Kansl2,0,0,1,1,0,1,29,46,43,41,68,53
Kansl3,1,0,2,2,2,4,96,115,105,122,280,251
Kantr,0,0,0,0,1,1,23,39,23,34,61,42
Kars,1,1,0,1,3,4,84,116,104,120,308,233
Kat2a,1,0,2,0,2,1,44,40,34,53,116,92
Kat2b,2,10,3,7,12,5,230,317,293,375,623,555
Kat5,0,1,1,3,2,2,91,125,122,137,304,206
Kat6a,3,4,0,9,8,4,232,296,283,352,626,571
Kat6b,2,3,4,7,5,6,177,239,226,263,629,580
Kat7,0,2,0,4,6,4,84,108,102,125,255,200
Kat8,0,2,1,2,1,2,51,75,63,86,143,131
Katna1,1,2,3,1,6,4,93,102,109,112,177,165
Katnal1,10,3,2,3,1,3,226,302,280,334,291,262
Katnal2,0,1,0,1,1,1,7,7,16,17,33,30
Katnb1,0,1,2,0,1,1,24,34,31,36,83,75
Katnbl1,0,0,0,2,1,4,55,86,86,85,139,124
Kazald1,0,0,0,0,0,0,10,13,6,18,18,21
Kazn,0,0,0,0,0,0,4,9,5,8,20,24
Kbtbd11,1,1,1,5,4,4,133,142,151,178,487,437
Kbtbd12,1,0,0,0,0,0,9,6,12,17,9,13
Kbtbd13,0,0,0,0,0,0,1,0,1,0,1,1
Kbtbd2,0,1,2,3,0,2,96,114,121,113,249,224
Kbtbd3,1,3,3,4,5,6,124,168,156,190,373,327
Kbtbd4,3,1,1,2,2,2,71,82,88,83,196,167
Kbtbd6,0,0,0,0,0,0,1,0,1,0,0,0
Kbtbd7,0,0,0,2,1,0,57,74,59,69,136,128
Kbtbd8,1,0,0,0,0,0,5,7,4,12,16,9
Kbtbd8os,0,0,0,0,0,0,0,0,0,0,0,0
Kcmf1,0,1,1,5,3,7,100,113,104,143,392,333
Kcna1,0,0,0,0,0,0,6,16,12,16,43,51
Kcna2,0,0,0,0,0,0,2,4,4,6,70,68
Kcna3,0,0,2,0,0,0,2,4,4,7,13,7
Kcna4,1,0,0,0,0,0,28,28,30,40,73,58
Kcna5,0,0,3,5,6,2,277,352,306,345,823,773
Kcna6,0,1,0,1,0,1,21,17,22,35,93,81
Kcna7,0,0,0,0,0,0,0,1,2,0,1,2
Kcnab1,1,0,2,0,0,3,105,140,127,157,302,270
Kcnab2,3,1,3,4,6,4,195,274,217,295,514,404
Kcnab3,0,0,1,0,3,1,21,24,20,30,79,75
Kcnab3os,0,0,0,0,0,0,0,5,0,1,4,1
Kcnb1,8,17,13,20,53,49,145,264,264,349,536,446
Kcnb2,2,0,2,6,4,7,154,219,241,235,505,449
Kcnc1,2,2,6,8,2,4,196,302,262,344,638,599
Kcnc2,0,0,0,0,0,0,5,14,6,12,14,9
Kcnc3,1,2,2,4,8,9,223,307,266,344,654,628
Kcnc4,0,0,0,0,0,0,0,1,0,0,1,0
Kcnd1,0,0,1,0,0,0,6,14,9,16,16,12
Kcnd2,0,0,0,0,0,0,14,12,15,18,77,62
Kcnd3,0,0,0,1,5,1,66,78,76,99,200,179
Kcnd3os,0,0,0,0,0,0,1,1,4,4,6,9
Kcne1,0,0,0,0,0,0,0,0,0,0,0,0
Kcne1l,1,0,0,0,0,0,24,28,23,22,90,73
Kcne2,5,0,6,9,5,9,664,847,838,944,914,861
Kcne3,0,0,0,0,0,0,0,0,0,0,0,0
Kcne4,0,0,0,0,0,0,0,0,1,0,1,0
Kcnf1,0,0,0,0,0,0,1,2,1,1,2,3
Kcng2,0,1,0,0,0,0,5,10,8,6,18,8
Kcng3,0,0,0,0,0,0,0,0,0,0,0,1
Kcng4,1,0,0,8,1,2,100,108,113,156,426,374
Kcnh1,0,0,0,0,0,0,1,5,3,6,17,14
Kcnh2,5,0,1,4,2,3,147,196,153,182,351,293
Kcnh4,0,0,0,0,0,0,0,0,0,0,0,0
Kcnh5,0,1,2,0,5,0,104,139,146,137,213,189
Kcnh6,0,2,0,2,1,0,40,69,49,75,143,91
Kcnh7,0,2,0,0,0,1,9,16,22,13,55,41
Kcnh8,0,0,0,0,0,0,6,6,4,6,15,12
Kcnip1,0,0,0,0,0,0,0,0,1,0,4,4
Kcnip2,1,0,1,3,1,5,173,231,187,246,339,291
Kcnip3,0,0,0,1,0,4,55,71,52,56,174,130
Kcnip4,0,3,1,4,3,2,150,175,156,214,465,399
Kcnj1,0,0,0,0,0,0,0,1,0,0,0,0
Kcnj10,0,0,0,0,0,3,43,64,55,75,233,200
Kcnj11,0,0,0,0,0,0,1,1,0,1,4,1
Kcnj12,1,0,0,1,3,3,51,85,95,107,337,312
Kcnj13,0,0,0,0,0,0,1,0,1,1,1,3
Kcnj14,4,9,6,9,17,15,27,40,36,39,96,90
Kcnj15,0,0,0,0,0,0,1,0,0,0,1,0
Kcnj16,0,0,0,0,0,0,0,0,0,0,0,0
Kcnj2,0,0,0,0,0,0,0,1,1,2,1,0
Kcnj3,0,0,0,0,0,0,1,1,1,0,8,4
Kcnj4,0,0,0,0,0,0,0,0,0,0,0,0
Kcnj5,0,0,0,0,0,1,0,0,1,0,2,8
Kcnj6,0,0,0,0,0,0,5,3,4,6,14,17
Kcnj8,0,0,0,0,0,0,0,1,1,0,0,0
Kcnj9,2,2,9,11,8,7,520,794,702,1004,1290,1124
Kcnk1,0,1,2,2,1,2,90,120,125,131,321,294
Kcnk10,0,0,0,0,0,0,0,1,0,0,0,0
Kcnk12,0,0,0,0,0,0,1,1,0,1,2,4
Kcnk13,0,0,0,0,0,0,2,4,3,2,2,1
Kcnk15,0,0,0,0,0,0,0,0,0,0,0,0
Kcnk2,0,0,0,0,0,0,0,0,0,2,2,1
Kcnk3,4,1,5,8,7,18,271,389,309,448,1085,955
Kcnk4,0,0,0,0,0,0,1,1,1,1,1,6
Kcnk5,0,0,0,0,0,0,0,0,1,0,0,0
Kcnk6,0,0,0,0,0,0,0,0,0,0,1,0
Kcnk7,0,0,0,0,0,0,1,0,0,0,0,1
Kcnma1,16,10,20,27,31,37,1555,2256,2159,2617,4688,3998
Kcnmb1,0,0,0,0,0,0,0,1,0,0,0,0
Kcnmb2,0,0,1,2,0,0,98,147,140,160,188,177
Kcnmb3,0,0,0,0,0,0,0,0,1,1,1,1
Kcnmb4,0,0,1,0,3,0,57,45,25,48,170,140
Kcnmb4os1,0,0,0,0,0,0,0,0,1,0,2,0
Kcnmb4os2,0,0,0,0,0,0,25,18,13,20,52,48
Kcnn1,1,0,2,0,0,1,46,46,40,51,71,49
Kcnn2,0,0,1,0,2,2,71,85,75,79,172,147
Kcnn3,0,0,0,0,0,0,0,1,1,1,2,2
Kcnn4,0,0,0,0,0,0,0,0,0,0,3,1
Kcnq1,0,0,0,0,0,0,1,0,0,0,0,0
Kcnq1ot1,3,2,1,6,5,17,371,577,560,867,1407,1250
Kcnq2,0,0,0,0,0,0,13,15,12,25,54,49
Kcnq3,0,0,0,0,0,0,0,0,0,1,4,2
Kcnq4,0,0,0,0,0,0,2,1,2,1,6,7
Kcnq5,0,0,0,0,0,0,0,0,0,0,0,0
Kcnrg,0,0,0,0,0,0,1,1,2,1,8,2
Kcns1,0,0,0,0,0,0,0,0,0,0,0,0
Kcns2,0,0,0,0,0,0,0,0,0,0,1,1
Kcns3,0,0,0,0,0,0,0,0,0,0,1,0
